PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;TITULARIDAD;"JORNADA
(días de apertura)";HORARIO USO EDUCATIVO;USOS EXTRAESCOLARES CENTRO;OTROS USOS ;CATEGORÍA PATIO;Nº PATIOS;ACCESIBILIDAD2;"ACCESO DIRECTO
 DESDE LA CALLE";OTROS ACCESOS;ASEOS ACCESIBLES DESDE PATIO;SOMBRA;MOBILIARIO;"SERVICIOS
Alumbrado, fuentes";SUPERFICIE  PATIO (m²);ESTADO DE CONSERVACIÓN DEL PATIO ;PROXIMIDAD ZONAS VERDES;PROXIMIDAD EQUIPAMIENTOS;OBSERVACIONES
5269;Colegio Público Pinar del Rey;;;Comedor - Horario ampliado - Planes de mejora;BUS: 107 , 125;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza Biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a66a3f5ca71c010VgnVCM1000000b205a0aRCRD;SAN LUIS;AVENIDA;NUM;23;;;;;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;444541;4480310;40.471.620.244.949.900;-36.542.420.626.066.900;917 664 763;917 664 763;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;III;2;NO (escaleras);SI (c/ Cervera);Acceso principal del centro;SI;Porche, arbolado;Porterías, canastas, columpios;NO;3954,2965;Bueno;;;Normalmente el patio es cedido por las tardes a una asociación del barrio
5270;Colegio Público Pintor Rosales;;;Comedor - Horario ampliado - Planes de mejora;METRO: Cruz del Rayo  BUS: 29 , 52;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e -";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=af76a3f5ca71c010VgnVCM1000000b205a0aRCRD;PRINCIPE DE VERGARA;CALLE;V;139;;;;;MADRID;MADRID;28002;EL VISO;CHAMARTIN;442559;4477537;4.044.462.379.507.080;-36.786.369.687.124.000;915 623 948;915 638 730;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes;9:00-17:30;Gimnasio 17:30-20:45;-;III;1;SI;NO;-;NO;NO;canastas, porterías;NO;1152,42;Reformado recientemente;Jardines Pablo Sorozábal (0m), Parque Berlín (550m);Centro Sociocultural Luis Gonzaga (50m), Biblioteca Francisco Ibáñez (650m);
5271;Colegio Público Pío Baroja;;;Comedor - Horario ampliado;METRO: Artilleros, Pavones BUS: 20, 30, 32 , 100 , 140 , 142;"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f496a3f5ca71c010VgnVCM1000000b205a0aRCRD;LUIS DE HOYOS SAINZ;CALLE;NUM;84;;;;;MADRID;MADRID;28030;VINATEROS;MORATALAZ;445867;4472744;4.040.354.001.887.500;-36.379.441.929.941.600;917 739 618 - 913 713 235;917 739 618;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;III;3;SI;SI (c/ Luis de Hoyos Sainz);-;NO;2 Porches (15m²);Porterías, canastas;Alumbrado (1 pista);2413,01;Bueno;Parque Vandel (20m);Polideportivo ANFEVI (600m);
5272;Colegio Público Pío XII;;;Comedor - Transporte;METRO: Plaza de Castilla BUS: 5 , 27 , 42 , 49 , 66 ,124 , 134 , 135 ,;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4aa6a3f5ca71c010VgnVCM1000000b205a0aRCRD;DELFIN;CALLE;NUM;2;;;;;MADRID;MADRID;28029;ALMENARA;TETUAN;441176;4479817;4.046.693.859.499.290;-3.693.889.291.907.080;91 315 12 21;;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-15:45;Actividades extraescolares 16:00-17:00;-;I;1;SI;SI (c/ Defín);-;SI;Porches;Canastas, porterías, columpios;Alumbrado;1508,38;Regular;Plaza Remonta (600m);Biblioteca Maria Zambrano (400m), Centro Cultural Fernando Urculo (450m), CDM Antonio Diaz (650m);Patio protegido, con espacio cubierto
5430971;Colegio Público Plácido Domingo;;;Horario ampliado - Comedor;Bus: 8, 102, 152, 156 Metro: Méndez Álvaro;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81ecf6fddbf04210VgnVCM1000000b205a0aRCRD;TEJO;CALLE;V;5;;;;;MADRID;MADRID;28045;ATOCHA;ARGANZUELA;442433;4472093;4.039.744.510.759.380;-3.678.351.566.632.270;917 650 789 - 633 494 079;;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;7:30-18:00;-;-;III;1;SI;SI (c/ Tejo);-;NO;NO;Porterías, canastas;NO;2057,91;Bueno;Parque Planetario (750m);-;
5273;Colegio Público Portugal;;;Comedor;METRO: Ventura Rodríguez , Plaza de España BUS: 1 , 2 , 44 , 46 , 74 , 75 , 133 , 138 , 148 , 202;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9fb6a3f5ca71c010VgnVCM1000000b205a0aRCRD;JUAN ALVAREZ MENDIZABAL;CALLE;V;20;;;;;MADRID;MADRID;28008;ARGUELLES;MONCLOA-ARAVACA;439356;4475167;4.042.491.865.180.920;-37.149.121.447.760.500;91 541 73 30;;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes;9:00-16:00;Actividades extraescolares 16:00-18:30;;III;2;SI;NO;;NO;SI (20m²);Bancos (mal estado), canastas;Alumbrado ;575,76;;Necesita reparación urgente;Parque de la Montaña (200m), Pza de España (250m);Biblioteca Jose Acuña (400m)
5275;Colegio Público Pradolongo;;;Comedor - Horario ampliado;BUS: 6 , 60 , 78 , 81;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4d6a3f5ca71c010VgnVCM1000000b205a0aRCRD;PARQUE DE LA PALOMA;CALLE;NUM;9;;;;;MADRID;MADRID;28026;ZOFIO;USERA;439235;4470063;4.037.893.066.302.810;-37.158.394.380.500.600;91 469 35 81;;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;III;2;SI;SI (c/ Parque de la Paloma);-;NO;Porche, arbolado;Porterías, canastas, columpios;NO;5762,1;Pendiente de reforma;Parque Pradolongo, Parque Olof Palmer, Parque Sur;;
5276;Colegio Público Príncipe de Asturias;;;Comedor;Desconocido;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3ae6a3f5ca71c010VgnVCM1000000b205a0aRCRD;KANT;CALLE;V;2;;;;;MADRID;MADRID;28049;EL GOLOSO;FUENCARRAL-EL PARDO;440993;4488102;4.054.156.879.341.020;-36.968.198.242.534.500;917 355 115;917 355 003;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:30;-;II;1;SI;SI (c/ Kant);c/ Pavlov, Carretera de Colmenar Viejo;SI;Pasarela cubierta, mucho arbolado;Porterías, canastas, columpios, bancos;Alumbrado, fuentes;4127,85;Regular (difícil de mantener por su tamaño);;;Patio dividido en varias zonas irregulares de tierra, con vegetación.
5278;Colegio Público Puerto Rico;;;Comedor - Horario ampliado - Planes de mejora;BUS: 6 , 60 , 131;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d417a3f5ca71c010VgnVCM1000000b205a0aRCRD;SEGURA;CALLE;V;74;;;;;MADRID;MADRID;28041;ORCASITAS;USERA;438923;4468845;4.036.794.449.938.080;-37.193.980.638.250.000;913 412 726;913 416 960;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;Servicio Psicopedagógico 16:00-18:00;II;1;SI;SI (c/ Segura);-;SI;Porche (150m2);Porterías, canastas, tobogán, mesas de juegos, bancos de obra;Fuentes;4538,64;Una parte nueva, otra en mal estado;;;
5279;Colegio Público Rabindranath Tagore;;;Comedor - Horario ampliado - Planes de mejora;BUS: 67 , 132;"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a27a3f5ca71c010VgnVCM1000000b205a0aRCRD;JULIO PALACIOS;CALLE;NUM;35;;;;;MADRID;MADRID;28029;LA PAZ;FUENCARRAL-EL PARDO;441019;4481612;4.048.309.753.300.490;-3.695.908.037.156.800;917 332 373;917 332 373;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;II;?;-;SI;-;-;-;-;-;3975,48;-;;;Parcela grande y compleja, diferentes espacios e instalaciones disgregadas. 
6027;Colegio Público Ramiro de Maeztu;;Secretaria: de lunes a viernes de 9 a 16 horas.;Comedor - Horario ampliado - Planes de mejora;Metro: República Argentina Bus: 9 , 16 , 19 , 51;"Enseñanzas Autorizadas: Educación infantil segundo ciclo - Educación Primaria - Enseñanza biling&amp;uuml;e  - Alemán";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=91f4ae10c471c010VgnVCM1000000b205a0aRCRD;SERRANO;CALLE;V;127;;;;;MADRID;MADRID;28006;EL VISO;CHAMARTIN;441811;4477054;4.044.209.298.097.920;-36.861.462.152.769.700;915 616 249;915 647 056;cp.ramirodemaeztu.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;COMUNIDAD;Lunes-Viernes;8:20-15:10 y 17:30-22:30;-;-;III;5;-;SI (con cierto recorrido);-;-;-;-;-;1007,64 + 407;-;Plaza de Azca (900m);Pabellón deportivo La Nevera (0m);Patios disgregados conectados a través de corredores abiertos. Pistas deportivas amplias. 
5280;Colegio Público Ramón Gómez de la Serna;;;Comedor - Transporte;BUS: 59 , 79 RENFE: San Cristóbal de los Angeles;"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f37a3f5ca71c010VgnVCM1000000b205a0aRCRD;GODELLA;CALLE;V;170;;;;;MADRID;MADRID;28021;SAN CRISTOBAL;VILLAVERDE;441540;4465897;4.033.969.327.538.040;-3.689.581.642.256.060;917 972 522 - 915 053 446;917 972 554;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;-;-;III;3;SI;SI (c/ Godella);-;NO;SI (pequeños);Canastas, porterías, tobogán, papeleras;NO;1966,30 + 1246,91;Bueno;;;
5281;Colegio Público Ramón María del Valle Inclán;;;Comedor -  Horario ampliado - Planes de mejora;METRO: San Blas BUS: 38 , 48;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c457a3f5ca71c010VgnVCM1000000b205a0aRCRD;ALCONERA;CALLE;V;1;;;;;MADRID;MADRID;28037;HELLIN;SAN BLAS-CANILLEJAS;447556;4475652;40.429.854.215.285.400;-3.618.280.698.226.670;913 130 739;913 130 739;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-20:00;Entrenamientos equipo de baloncesto del distrito;I;2;SI;SI (c/ Alconera);c/ Taquigrafía;SI (vestuarios);NO;Porterías, canastas, bancos, columpios, vestuarios;Alumbrado, fuente;10129,334;Regular (necesita renovación y sombras);;;Varias pistas deportivas, además de un patio delantero con juegos.
5282;Colegio Público Ramón Pérez de Ayala;;;Comedor - Horario ampliado - Planes de mejora;METRO: Canillas  BUS: 73 , 112 , 120;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a67a3f5ca71c010VgnVCM1000000b205a0aRCRD;MOTILLA DEL PALANCAR;CALLE;V;19;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;446318;4479712;4.046.634.990.040.970;-36.332.300.542.597.300;917 592 205;917 599 412;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;II;2;SI;SI (c/ Motilla del Palancar);c/ Pedro Alonso;SI;SI;Porterías, canastas, columpios;Alumbrado;1663,885;Bueno;;;
5283;Colegio Público Real Armada;;;Comedor - Horario ampliado - Planes de mejora;BUS: 8 , 20 , 30 , 63 , 143 METRO: Artilleros;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza Biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f77a3f5ca71c010VgnVCM1000000b205a0aRCRD;CORREGIDOR JUAN FRANCISCO DE LUJAN;CALLE;V;114;;;;;MADRID;MADRID;28030;FONTARRON;MORATALAZ;445219;4472545;40.401.704.924.123.800;-3.645.563.131.710.100;"917 736 583        
917 724 429 (Primaria)";917 736 583;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;III;2;SI;SI;-;NO;SI (6x10m²), algo de arbolado;Porterías, canastas, juegos;Alumbrado ;1171,27 + 1611,72;Mejorable (suelos levantados sin arreglar);Parque de los Patines (650m);Biblioteca Moratalaz (500m), Polideportivo ANFEVI (750m);
5284;Colegio Público Regimiento Inmemorial del Rey;;;Comedor - Horario ampliado - Planes de mejora;BUS: 8 , 20 , 30 , 32 , 113;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e -";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b497a3f5ca71c010VgnVCM1000000b205a0aRCRD;MORATALAZ;AVENIDA;NUM;51;;;;;MADRID;MADRID;28030;MEDIA LEGUA;MORATALAZ;444220;4473183;40.407.386.072.133.000;-36.573.909.677.766.700;914 390 948;913 282 535;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;II;3;SI (2 patios);SI (Av. Moratalaz);c/ Entrearroyos;SI;NO;Porterías, canastas;NO;1189,62 + 888,65;Mejorable;Parque Darwin (100m);Biblioteca Miguel Delibes (700m);
5170;Colegio Público Reina Victoria;;;Comedor - Horario ampliado - Planes de mejora;METRO: Núñez de Balboa  BUS: 1 , 29 , 52 , 74;ENSEÑANZA: Educación Infantil - Primaria;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=714fa3f5ca71c010VgnVCM1000000b205a0aRCRD;PRINCIPE DE VERGARA;CALLE;NUM;61;;;;;MADRID;MADRID;28006;CASTELLANA;SALAMANCA;442462;4476303;4.043.350.060.791.130;-3.679.668.747.386.540;915 631 283;914 113 067;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;III;1;SI;NO;-;SI;Porche (120m²);Porterías, juegos;Alumbrado (no funciona);1114,76;Actualmente se está realizando el proyecto de reforma del patio;-;-;
5289;Colegio Público República de Brasil;;;Comedor - Horario ampliado - Planes de mejora;BUS: 23 , 78 , 123;"ENSEÑANZA: Educación Infantil - Primaria Enseñanza bling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0aa7a3f5ca71c010VgnVCM1000000b205a0aRCRD;FUEROS;AVENIDA;NUM;34;;;;;MADRID;MADRID;28041;SAN FERMIN;USERA;441427;4469102;4.037.043.939.785.910;-36.899.302.716.018.500;917 923 478;917 920 822;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares  L-V 16:00-19:00, M-J 16:00-20:00;Actividades del AMPA, del ayuntamiento, de la comunidad de Madrid, 3 escuelas municipales deportivas;II;3;SI;SI;-;SI;Zona de infantil cubierta, arbolado;Porterías, canastas, columpios, bancos corridos, zona para actuaciones, zona de tierra;Alumbrado, fuentes;2794,95;Bueno (Reformado en proyecto Micos 2019);Parque Lineal del Manzanares;Polideportivo Orcasur, Caja Mágica. Nueva Biblioteca. Centro cultural;Cuenta con zonas verdes y equipamientos
5286;Colegio Público República de Chile;;;Comedor - Horario ampliado;METRO: Simancas BUS: 4 , 38 , 48 , 70 , 109;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fb7a3f5ca71c010VgnVCM1000000b205a0aRCRD;CASTILLO DE UCLES;CALLE;NUM;28;;;;;MADRID;MADRID;28037;SIMANCAS;SAN BLAS-CANILLEJAS;447003;4475462;4.042.809.852.476.450;-36.247.839.198.679.500;91 304 66 58;;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividdes extraescolares 16:00 a 17:30 ;Centro de Día Cruz Roja 16:00-20:00;II;4;SI (algunos patios);SI;2;SI (casa del conserje);NO;Porterías, gradas;NO;1978,72;Bueno (la pista);SI;Auditorio;
5285;Colegio Público República de Colombia;;;Comedor - Horario ampliado - Planes de mejora;METRO: Pan Bendito BUS: 47 , 108 , 118 , 121 , 131;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4d7a3f5ca71c010VgnVCM1000000b205a0aRCRD;ALLOZ;PLAZA;V;3;;;;;MADRID;MADRID;28025;PUERTA BONITA;CARABANCHEL;437550;4469963;4.037.598.607.317.290;-3.737.129.783.095.060;914 650 587;914 650 587;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;-;-;I;3;SI;SI (Pza. Alloz);-;SI;SI;Porterías, canastas, columpios, arenero;Alumbrado;3596,47;Bueno;;;
5290;Colegio Público República de Ecuador;;;Comedor -  Horario ampliado - Planes de mejora;METRO: Oporto , Opañel BUS: 34 , 35 , 55 , 81 , 108 , 118 , 247;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9e7a3f5ca71c010VgnVCM1000000b205a0aRCRD;VALLE DE ORO;CALLE;V;41;;;;;MADRID;MADRID;28019;OPAÑEL;CARABANCHEL;438554;4471240;4.038.761.083.602.050;-37.252.507.882.198.000;914 603 284 - 915 600 937;914 603 284;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;Escuela Oficial de Idiomas de Carabanchel 16:00-20:30;III;1;NO (escalones);NO;-;NO;SI (20m²);Porterías, canastas, mesas;Alumbrado;3236,9;Bueno;;;
5291;Colegio Público República de El Salvador;;;Comedor - Planes de mejora;BUS: 22 , 86 , 130;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=945813db5b71c010VgnVCM1000000b205a0aRCRD;SACEDON;CALLE;V;2;;;;;MADRID;MADRID;28021;LOS ANGELES;VILLAVERDE;440728;4466783;4.034.949.911.149.910;-36.979.477.280.735.900;917 964 041;917 987 815;cp.elsalvador.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;Quedamos al salir de Clase' 16:00-20:00;II;4;SI (1 patio);SI;-;SI;Toldo (patio infantil);Porterías, canastas;Alumbrado;1732,78 + 1377,59;Bueno (en patios reformados);;;
5262;Colegio Público República de Panamá Nº 1;;;Comedor - Horario ampliado - Planes de mejora;METRO: San Blas BUS: 38 , 48;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ff7a3f5ca71c010VgnVCM1000000b205a0aRCRD;PEONES;CALLE;V;2;;;;;MADRID;MADRID;28037;ARCOS;SAN BLAS-CANILLEJAS;447612;4475289;4.042.658.755.563.360;-3.617.602.405.153.010;"913 065 472    
917 754 199";913 065 472;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;;III;3;SI;SI (c/ Aparejadores);;NO;NO;Canastas, porterías;Alumbrado;2176,1946;Regular (necesita reformas importantes);;;
5287;Colegio Público República de Paraguay;;;Comedor - Transporte - Horario ampliado;BUS: 124;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a41813db5b71c010VgnVCM1000000b205a0aRCRD;MANRESA;CALLE;V;60;;;;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL-EL PARDO;441081;4482594;4.049.194.816.139.670;-3.695.267.856.666.850;917 343 888;917 351 680;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;II;2;SI;SI (c/ Mataró);Principal del centro;SI;NO;Porterías, canastas, columpios, mesas;NO;2048,72;Muy Bueno;;;Espacios muy subdivididos con vallas.
5292;Colegio Público República de Uruguay;;;Comedor - Horario ampliado - Planes de mejora;METRO: Carpetana BUS: 17 , 25 , 55, 119;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f92813db5b71c010VgnVCM1000000b205a0aRCRD;NUESTRA SEÑORA DE VALVANERA;AVENIDA;NUM;120;;;;;MADRID;MADRID;28047;LOS CARMENES;LATINA;437093;4471695;4.039.347.350.069.240;-3.741.232.360.556.730;914 661 360;914 613 919;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;I;2;SI;SI;-;SI;SI;Canastas, porterías;NO;6459,51;Bueno;;;Patio muy amplio, lugar estratégico para zona Caño Roto
5288;Colegio Público República de Venezuela;;;Comedor - Horario ampliado - Planes de mejora;METRO: Plaza Elíptica BUS: 6 , 47 , 60 , 81 , 247;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f3813db5b71c010VgnVCM1000000b205a0aRCRD;CERECINOS;CALLE;V;8;;;;;MADRID;MADRID;28026;ZOFIO;USERA;439428;4470578;4.038.358.402.272.620;-3.713.626.711.959.120;915 698 392;914 695 258;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-20:00;-;I;3;SI;SI (c/ Cerecinos);c/ San Magín, c/ Ricardo Beltrán y Rózpide;SI;NO;Porterías, canastas, columpios, bancos;Alumbrado;2088,24;Bueno;;;
5293;Colegio Público República Dominicana;;;Comedor - Planes de mejora - Horario ampliado;BUS: 34 , 35 , 121 , 131 , 139 , 47;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e96813db5b71c010VgnVCM1000000b205a0aRCRD;DON BOSCO;RONDA;NUM;2;;;;;MADRID;MADRID;28044;BUENAVISTA;CARABANCHEL;436256;4470002;4.037.628.543.221.560;-3.752.199.516.614.650;914 629 060;914 662 819;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;Centros Abiertos (Servicios Sociales) 17:00-19:30;III;2;SI;SI (Pza. del parterre);Ronda Don Bosco, Parque de la Cruz;NO;Porche;Porterías, canastas, columpios;NO;1276,4;Bueno;Parque de las Cruces;;
