num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehículo;tipo_persona;rango_edad;sexo;cod_lesividad;tipo_lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2019S026089;11/07/2019;8:45:00;AV. ROSALES CON ROTONDA M-40;147;17;VILLAVERDE;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;NULL;NULL;443.245.507;4.465.504.890;N;NULL
2019S026198;13/07/2019;15:25:00;CALL. MONTESA / CALL. JOSE ORTEGA Y GASSET;35;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442.981.931;4.475.678.909;N;NULL
2019S026237;12/07/2019;13:45:00;CALL. RESINA, 4;4;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441.007.194;4.465.299.211;N;NULL
2019S026280;14/07/2019;22:25:00;AVDA. ENTREVIAS / CALL. MENDEZ ALVARO;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.697.104;4.471.503.699;N;NULL
2019S026301;14/07/2019;9:40:00;CALL. MARTINEZ DE LA RIVA / CALL. CACHERO;21;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;443.459.873;4.471.659.794;N;NULL
2019S026315;14/07/2019;12:45:00;PASEO. FERNAN NUÑEZ, 1;1;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.047.222;4.473.590.018;N;NULL
2019S026315;14/07/2019;12:45:00;PASEO. FERNAN NUÑEZ, 1;1;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.047.222;4.473.590.018;N;NULL
2019S026332;13/07/2019;22:00:00;AVDA. MANZANARES / PQUE. MADRID RIO;172;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439.980.289;4.471.902.000;N;NULL
2019S026332;13/07/2019;22:00:00;AVDA. MANZANARES / PQUE. MADRID RIO;172;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;Menor de 5 años;Hombre;1;Atención en urgencias sin posterior ingreso;439.980.289;4.471.902.000;N;NULL
2019S026335;14/07/2019;15:35:00;CALL. GENERAL RICARDOS / CALL. NUESTRA SEÑORA DE LA LUZ;197;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;436.989.068;4.470.511.587;N;NULL
2019S026337;15/07/2019;16:35:00;CALL. HERMANOS CARPI / AVDA. PEÑA PRIETA;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;443.508.338;4.472.494.739;N;NULL
2019S026355;15/07/2019;18:50:00;CALL. O'DONNELL, 18;18;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;442.549.615;4.474.762.520;N;NULL
2019S026421;30/06/2019;16:00:00;GTA. PUENTE DE SEGOVIA, 1;1;10;LATINA;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.525.175;4.473.958.484;N;NULL
2019S026471;17/07/2019;11:43:00;AVDA. ALBUFERA / CALL. JOSE PAULETE;226;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444.872.673;4.471.377.652;N;NULL
2019S026510;16/07/2019;18:45:00;CALL. ARGANZUELA, 16;16;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.778.003;4.473.272.141;N;NULL
2019S026512;29/06/2019;19:20:00;PQUE. MADRID RIO / GTA. PUENTE DE SEGOVIA;+00280E;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.580.090;4.473.901.314;N;NULL
2019S026571;17/07/2019;22:00:00;CALL. GRAN VIA / CALL. CLAVEL;2;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440.642.847;4.474.558.168;N;NULL
2019S026582;17/07/2019;18:45:00;PASEO. DELICIAS, 59;59;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.117.248;4.472.493.863;N;NULL
2019S026663;18/07/2019;18:45:00;CUSTA. VEGA, 3;3;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.183.072;4.474.009.974;N;NULL
2019S026665;18/07/2019;21:00:00;CALL. MARQUES DE URQUIJO / CALL. FERRAZ;1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.021.981;4.475.716.040;N;NULL
2019S026666;18/07/2019;18:10:00;CALLE GOYA CON CALLE GENERAL PARDIÑAS;95;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.445.979;4.475.149.034;N;NULL
2019S026739;20/07/2019;14:16:00;CARABANCHEL BAJO FAROLA 10;29;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436.561.175;4.469.594.652;N;NULL
2019S026745;20/07/2019;14:35:00;CUSTA. VEGA, 3 FRENTE FAROLA Nº 6;3;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.182.178;4.474.003.874;N;NULL
2019S026808;21/07/2019;12:10:00;CALL. PUERTO DE PORZUNA / CALL. CABEZA MESADA;46;18;VILLA DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446.941.298;4.469.358.697;N;NULL
2019S026840;21/07/2019;22:15:00;CALL. DOCTOR ESQUERDO, 64;64;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;443.184.404;4.474.017.593;N;NULL
2019S026841;22/07/2019;8:30:00;CALL. NAVARRA / CALL. PAMPLONA;15;6;TETUÁN;Caída;Nublado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.283.614;4.478.342.488;N;NULL
2019S026842;22/07/2019;8:15:00;CALL. MANCHA, 1;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;443.225.112;4.470.322.000;N;NULL
2019S026865;21/07/2019;20:53:00;CALL. FUENCARRAL, 16;16;1;CENTRO;Atropello a persona;LLuvia intensa;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440.523.175;4.474.773.838;N;NULL
2019S026865;21/07/2019;20:53:00;CALL. FUENCARRAL, 16;16;1;CENTRO;Atropello a persona;LLuvia intensa;Bicicleta;Peatón;De 50 a 54 años;Mujer;NULL;NULL;440.523.175;4.474.773.838;N;NULL
2019S026885;22/07/2019;19:00:00;CUSTA. VEGA, 1;1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.182.402;4.474.010.603;N;NULL
2019S026886;22/07/2019;19:30:00;PASEO. RECOLETOS, 13;13;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.239.840;4.474.754.572;N;NULL
2019S026924;23/07/2019;13:10:00;PASEO. CASTELLANA, 86;86;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441.370.385;4.476.850.184;N;NULL
2019S026963;23/07/2019;20:45:00;GTA. EMILIO CASTELAR, 0;0;4;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.582.146;4.476.275.058;N;NULL
2019S026966;23/07/2019;20:32:00;PLAZA SANTA BARBARA CON CALLE SERRANO ANGUITA;1;1;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.897.423;4.475.350.870;N;NULL
2019S026995;17/07/2019;10:00:00;PASEO. CASTELLANA, 170;170;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;NULL;NULL;441.512.463;4.479.008.548;N;NULL
2019S027011;23/07/2019;19:50:00;PLAZA. MORERAS, 1;1;9;MONCLOA-ARAVACA;Caída;LLuvia intensa;Bicicleta;Conductor;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;437.791.902;4.475.205.644;N;NULL
2019S027052;24/07/2019;22:40:00;GTA. ATOCHA-REINA SOFIA;1;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;441.196.171;4.473.279.914;N;NULL
2019S027071;25/07/2019;11:05:00;EN CARRIL BICI;1;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;NULL;NULL;447.194.309;4.474.299.810;N;NULL
2019S027141;26/07/2019;11:50:00;PASEO. CASTELLANA, 43;43;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441.552.950;4.476.311.157;N;NULL
2019S027182;26/07/2019;21:45:00;CALL. AZUCENAS, 6;6;6;TETUÁN;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;440.872.673;4.479.389.123;N;NULL
2019S027278;27/07/2019;17:31:00;CALL. ALFONSO XII / CALL. CLAUDIO MOYANO;50;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.539.082;4.473.468.556;N;NULL
2019S027303;28/07/2019;12:40:00;CALL. ALFONSO XII / CALL. CASADO DEL ALISAL;34;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441.543.556;4.473.937.402;N;NULL
2019S027325;26/07/2019;12:35:00;AVDA. DEMOCRACIA / AUTOV. A-3;44;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;447.496.062;4.471.487.929;N;NULL
2019S027369;29/07/2019;13:15:00;CALL. MANZANARES / CALL. LINNEO;23;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.864.830;4.473.817.464;N;NULL
2019S027371;30/07/2019;8:15:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS / AUTOV. M-22;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;452.158.422;4.478.065.600;N;NULL
2019S027418;30/07/2019;19:05:00;CALL. SANTA MARIA LA REAL DE NIEVA, 9;9;2;ARGANZUELA;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439.024.218;4.473.093.612;N;NULL
2019S027418;30/07/2019;19:05:00;CALL. SANTA MARIA LA REAL DE NIEVA, 9;9;2;ARGANZUELA;Colisión frontal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;439.024.218;4.473.093.612;N;NULL
2019S027422;30/07/2019;20:40:00;CALL. DOCTOR ESQUERDO, 9;9;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;443.298.073;4.475.341.255;N;NULL
2019S027425;30/07/2019;23:05:00;CUESTA DE LA VEGA;1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.182.551;4.474.013.008;N;NULL
2019S027477;30/07/2019;20:40:00;AVDA. MEDITERRANEO / AUTOV. A-3;124;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448.659.266;4.470.506.600;N;NULL
2019S027484;17/07/2019;20:10:00;PQUE. MADRID RIO, +00300E;+00300E;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;438.680.525;4.474.301.674;N;NULL
2019S027484;17/07/2019;20:10:00;PQUE. MADRID RIO, +00300E;+00300E;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;Menor de 5 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.680.525;4.474.301.674;N;NULL
2019S027511;01/08/2019;9:47:00;CALL. UNANIMIDAD / CALL. TERTULIA;1;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.173.430;4.468.085.927;N;NULL
2019S027521;31/07/2019;10:15:00;PASEO. SANTA MARIA DE LA CABEZA / CALL. FRAY LUIS DE LEON;40;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.834.098;4.472.745.529;N;NULL
2019S027541;31/07/2019;22:00:00;CALL. GENOVA / CALL. ZURBANO;15;7;CHAMBERÍ;Alcance;NULL;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441.160.605;4.475.343.678;N;NULL
2019S027558;01/08/2019;19:45:00;CMNO. POZO DEL TIO RAIMUNDO, 25;25;18;VILLA DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445.219.229;4.469.027.582;N;NULL
2019S027568;02/08/2019;3:01:00;CALL. SEGOVIA, 43;43;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;439.182.700;4.474.006.446;N;NULL
2019S027599;02/08/2019;11:35:00;CALL. MEJIA LEQUERICA / CALL. SAGASTA;23;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;440.677.518;4.475.537.614;N;NULL
2019S027608;02/08/2019;15:50:00;CALL. VIA LIMITE / CALL. ALCOLEA;5;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.484.428;4.480.510.301;N;NULL
2019S027642;03/08/2019;3:30:00;CUSTA. VEGA, 3;3;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;NULL;NULL;439.182.700;4.474.012.859;N;NULL
2019S027795;05/08/2019;22:00:00;CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 66;66;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;437.230.295;4.472.565.834;N;NULL
2019S027813;06/08/2019;7:04:00;PASEO. PRADO / CALL. ALCALA;2;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441.138.759;4.474.502.544;N;NULL
2019S027815;05/08/2019;12:35:00;CALL. CLAUDIO MOYANO, 1;1;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441.471.678;4.473.455.582;N;NULL
2019S027815;05/08/2019;12:35:00;CALL. CLAUDIO MOYANO, 1;1;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441.471.678;4.473.455.582;N;NULL
2019S027825;06/08/2019;11:30:00;CARRIL BICI INTERIOR PARQUE LINEAL DEL MANZANARES;3;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;443.166.919;4.466.470.318;N;NULL
2019S027834;05/08/2019;16:33:00;CALL. LOPEZ DE HOYOS, 100;100;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;442.749.596;4.477.195.648;N;NULL
2019S027855;05/08/2019;20:15:00;AVDA. AVIACION / CTRA. BARRIO DE LA FORTUNA;121;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;434.966.257;4.469.451.399;N;NULL
2019S027887;07/08/2019;8:02:00;CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;2;21;BARAJAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.095.515;4.480.473.169;N;NULL
2019S027955;07/08/2019;3:30:00;CALL. MARAVEDI, 12;12;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;436.487.322;4.468.329.987;N;NULL
2019S027988;08/08/2019;19:10:00;CALL. LADERA DE LOS ALMENDROS / CALL. RAYA;18;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.065.466;4.472.504.339;N;NULL
2019S027992;08/08/2019;22:25:00;CALL. ARROYO DE LA MEDIA LEGUA, 43;43;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;3;Ingreso superior a 24 horas;444.568.833;4.473.806.285;N;NULL
2019S028005;08/08/2019;11:10:00;AUTOV. M-607, KM. 14500 SALIDA;+01410S;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441.442.263;4.486.563.260;N;NULL
2019S028042;08/08/2019;21:30:00;AVDA. HOSPITALIDAD, 3;3;10;LATINA;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;434.434.817;4.468.235.014;N;NULL
2019S028044;09/08/2019;16:25:00;CALL. SANTA ESCOLASTICA, 1 (POSTERIOR APARCAMIENTO;1;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.591.847;4.468.260.999;N;NULL
2019S028132;10/08/2019;12:15:00;CALL. ISABEL COLBRAND / CALL. PALAS DE REY;4;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.099.589;4.484.909.830;N;NULL
2019S028337;15/08/2019;13:05:00;CALLE ALCALA 149;149;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442.579.445;4.475.073.726;N;NULL
2019S028354;15/08/2019;17:05:00;GLORIETA SOBRE M-40;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;448.181.734;4.474.368.519;N;NULL
2019S028487;14/08/2019;18:40:00;ANILLO VERDE CICLISTA, PKM 32;110;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;437.720.390;4.469.442.545;N;NULL
2019S028515;19/08/2019;13:15:00;CALL. ARROYO BELINCOSO, 9;9;14;MORATALAZ;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444.620.654;4.473.437.650;N;NULL
2019S028541;19/08/2019;18:35:00;CALL. VELAZQUEZ, 69;69;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.012.707;4.475.784.696;N;NULL
2019S028597;20/08/2019;18:32:00;PASEO. REPUBLICA DE CUBA, 6;6;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441.993.015;4.473.949.257;N;NULL
2019S028597;20/08/2019;18:32:00;PASEO. REPUBLICA DE CUBA, 6;6;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 6 a 9 años;Hombre;14;Sin asistencia sanitaria;441.993.015;4.473.949.257;N;NULL
2019S028640;20/08/2019;21:40:00;CMNO. ROBLEDAL, 2;2;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;436.676.572;4.474.043.578;N;NULL
2019S028640;20/08/2019;21:40:00;CMNO. ROBLEDAL, 2;2;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;436.676.572;4.474.043.578;N;NULL
2019S028644;16/08/2019;21:02:00;AVDA. MANZANARES / PQUE. MADRID RIO;194;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;1;Atención en urgencias sin posterior ingreso;440.396.494;4.471.619.158;N;NULL
2019S028647;21/08/2019;19:45:00;CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA;32;4;SALAMANCA;Colisión lateral;NULL;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;442.319.224;4.475.302.371;N;NULL
2019S028666;22/08/2019;6:10:00;CALL. BRAVO MURILLO / CALL. VIRIATO;18;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.273.094;4.476.376.809;N;NULL
2019S028686;22/08/2019;14:50:00;AVDA. PEÑA PRIETA / CALL. MENDIVIL;21;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443.442.276;4.472.416.953;N;NULL
2019S028835;24/08/2019;20:10:00;CTRA. ZARZON, 6;6;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;435.029.151;4.473.626.982;N;NULL
2019S028835;24/08/2019;20:10:00;CTRA. ZARZON, 6;6;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 6 a 9 años;Hombre;14;Sin asistencia sanitaria;435.029.151;4.473.626.982;N;NULL
2019S028861;23/08/2019;13:30:00;AVDA. POBLADOS / AUTOV. A-42;166;12;USERA;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.525.610;4.469.395.981;N;NULL
2019S028869;21/08/2019;13:20:00;CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA;1;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440.421.957;4.470.892.869;N;NULL
2019S028878;25/08/2019;20:40:00;PASEO. ERMITA DEL SANTO, 80;80;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 6 a 9 años;Hombre;14;Sin asistencia sanitaria;438.043.915;4.472.143.925;N;NULL
2019S028878;25/08/2019;20:40:00;PASEO. ERMITA DEL SANTO, 80;80;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.043.915;4.472.143.925;N;NULL
2019S028881;25/08/2019;19:10:00;CALL. SERRANO, 30;30;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.634.624;4.475.124.502;N;NULL
2019S028932;26/08/2019;15:30:00;PASEO. CAMOENS Y VALERO, 2;2;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Nublado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.603.062;4.475.710.075;N;NULL
2019S028981;28/08/2019;9:35:00;CALL. CONDE DE PEÑALVER, 68;68;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.737.034;4.475.877.635;N;NULL
2019S028983;28/08/2019;10:50:00;CALL. FUENTE CARRANTONA, 61;61;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446.856.506;4.474.079.797;N;NULL
2019S028983;28/08/2019;10:50:00;CALL. FUENTE CARRANTONA, 61;61;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446.856.506;4.474.079.797;N;NULL
2019S029005;27/08/2019;20:05:00;PASEO. PONTONES / PASEO. MELANCOLICOS;45;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;1;Atención en urgencias sin posterior ingreso;438.899.215;4.472.849.207;N;NULL
2019S029018;28/08/2019;13:00:00;PASEO. GENERAL MARTINEZ CAMPOS, 41;41;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.327.550;4.476.289.124;N;NULL
2019S029022;29/08/2019;8:00:00;CALL. CAMPEZO / CALL. LAGUARDIA;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;450.595.827;4.477.448.674;N;NULL
2019S029033;29/08/2019;2:35:00;CALL. SEGOVIA / RONDA. SEGOVIA;51;2;ARGANZUELA;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439.180.761;4.473.947.952;N;NULL
