num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehículo;tipo_persona;rango_edad;sexo;cod_lesividad;tipo_lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2020S010331;24/07/2020;9:35:00;CALL. MANUEL ARRANZ / CALL. JULIAN DEL CERRO;9;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Más de 74 años;Hombre;NULL;NULL;443.875.705;4.472.823.632;N;NULL
2020S010335;21/07/2020;22:00:00;CTRA. CIUDAD UNIVERSITARIA, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;435.078.734;4.476.954.272;N;NULL
2020S010336;23/07/2020;18:50:00;PLAZA. MANUEL BECERRA / CALL. DOCTOR ESQUERDO;15;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.336.663;4.475.476.457;N;NULL
2020S010363;24/07/2020;22:20:00;CALL. CAPITAN BLANCO ARGIBAY / PASEO. DIRECCION;210;6;TETUÁN;Colisión frontal;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.809.915;4.480.057.225;N;NULL
2020S010380;24/07/2020;9:45:00;PASEO. FERNAN NUÑEZ / PASEO. VENEZUELA;1;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;442.254.653;4.474.490.130;N;NULL
2020S010380;24/07/2020;9:45:00;PASEO. FERNAN NUÑEZ / PASEO. VENEZUELA;1;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.254.653;4.474.490.130;N;NULL
2020S010413;25/07/2020;21:45:00;AVDA. LAS SUERTES / CALL. ENTREPEÑAS;20;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;448.483.710;4.469.081.926;N;NULL
2020S010415;26/07/2020;1:20:00;CALL. APOSTOL SANTIAGO, 54;54;15;CIUDAD LINEAL;Otro;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;444.470.262;4.475.426.815;N;NULL
2020S010438;23/07/2020;21:00:00;PQUE. MADRID RIO / PNTE. PRAGA;+00550I;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;440.232.980;4.471.860.403;N;NULL
2020S010444;26/07/2020;20:30:00;PASEO. PRADO / PLAZA. LEALTAD;1;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;441.159.189;4.474.176.485;N;NULL
2020S010446;26/07/2020;21:10:00;CALL. FRANCISCO SILVELA, 56;56;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.769.653;4.476.260.045;N;NULL
2020S010468;27/07/2020;9:15:00;CALL. TOLEDO, 73;73;1;CENTRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;NULL;NULL;439.837.681;4.473.553.903;N;NULL
2020S010472;27/07/2020;12:05:00;CALL. ANTONIO DE LEYVA / CALL. JACINTO VERDAGUER;7;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.305.131;4.471.960.056;N;NULL
2020S010472;27/07/2020;12:05:00;CALL. ANTONIO DE LEYVA / CALL. JACINTO VERDAGUER;7;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Peatón;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439.305.131;4.471.960.056;N;NULL
2020S010507;27/07/2020;13:45:00;CALL. ANTONIO DE LEYVA, 71;71;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.216.998;4.471.235.910;N;NULL
2020S010510;28/07/2020;8:00:00;CALL. MARIA REICHE / AVDA. MANUEL FRAGA IRIBARNE;10;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;3;Ingreso superior a 24 horas;448.422.345;4.482.048.067;N;NULL
2020S010520;28/07/2020;11:48:00;CALL. BRAVO MURILLO, 190;190;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.414.687;4.478.472.746;N;NULL
2020S010527;28/07/2020;15:20:00;CALL. HORTALEZA, 102;102;1;CENTRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.797.496;4.475.152.051;N;NULL
2020S010552;28/07/2020;21:30:00;PASEO. PINTOR ROSALES, 32;32;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;NULL;NULL;438.921.062;4.475.415.034;N;NULL
2020S010553;28/07/2020;23:40:00;CALL. CAPITAN BLANCO ARGIBAY, 188;188;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;Menor de 5 años;Mujer;1;Atención en urgencias sin posterior ingreso;439.977.829;4.479.902.658;N;NULL
2020S010561;28/07/2020;12:50:00;PASEO. CHOPERA / PQUE. MADRID RIO;33;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440.579.581;4.471.799.468;N;NULL
2020S010564;28/07/2020;13:20:00;PASEO. ACACIAS / CALL. RIBERA DE CURTIDORES;27;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.041.505;4.472.832.207;N;NULL
2020S010566;29/07/2020;10:00:00;PASEO. FERROVIARIOS, 43;43;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.122.528;4.466.384.423;N;NULL
2020S010570;29/07/2020;10:50:00;AVDA. OPORTO, 71;71;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;438.235.315;4.470.887.482;N;NULL
2020S010580;28/07/2020;21:52:00;PASEO. RECOLETOS / CALL. SALUSTIANO OLOZAGA;6;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;441.311.742;4.474.736.445;N;NULL
2020S010580;28/07/2020;21:52:00;PASEO. RECOLETOS / CALL. SALUSTIANO OLOZAGA;6;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.311.742;4.474.736.445;N;NULL
2020S010596;28/07/2020;14:40:00;CALL. DUQUE DE SEVILLA, 12;12;5;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442.333.391;4.477.069.732;N;NULL
2020S010601;19/07/2020;1:40:00;CALL. LOS YEBENES, 125;125;10;LATINA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;436.229.897;4.471.683.580;N;NULL
2020S010605;29/07/2020;21:20:00;AVDA. CIUDAD DE BARCELONA, 110;110;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;442.051.994;4.472.927.180;S;NULL
2020S010645;30/07/2020;19:15:00;PASEO. RUPERTO CHAPI, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438.402.036;4.476.105.813;N;NULL
2020S010665;31/07/2020;6:50:00;AVDA. ASTURIAS / CALL. ARROYO DEL CAÑAVERAL;14;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;3;Ingreso superior a 24 horas;441.193.338;4.479.975.729;N;NULL
2020S010676;31/07/2020;9:05:00;AVDA. MIGUEL HERNANDEZ, 11;11;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;446.061.042;4.471.498.629;N;NULL
2020S010688;31/07/2020;15:35:00;CALL. ALBERTO AGUILERA, 16;16;7;CHAMBERÍ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;439.902.402;4.475.717.884;N;NULL
2020S010702;31/07/2020;0:13:00;CALL. EL GRECO, 11;11;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436.729.089;4.473.304.035;N;NULL
2020S010732;01/08/2020;12:00:00;PLAZA. JOSE BANUS, 0;0;15;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Mujer;2;Ingreso inferior o igual a 24 horas;444.393.985;4.476.190.348;N;NULL
2020S010737;01/08/2020;10:30:00;AVDA. ARCENTALES / ESTAD. WANDA METROPOLITANO;80;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;449.054.854;4.476.126.914;N;NULL
2020S010760;01/08/2020;23:05:00;CALL. PALAZUELOS, 24;24;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.274.876;4.469.147.231;S;NULL
2020S010774;01/08/2020;9:15:00;AVDA. DAROCA / CALL. FUENTE CARRANTONA;1;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;446.894.496;4.474.136.781;N;NULL
2020S010775;02/08/2020;1:40:00;CALL. ALCALA, 22;22;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.695.115;4.474.396.405;N;NULL
2020S010791;01/08/2020;21:40:00;CALL. MARQUES DE VIANA / PASEO. DIRECCION;80;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.188.927;4.479.505.365;N;NULL
2020S010796;02/08/2020;22:30:00;PASEO. CASTELLANA, 105;105;6;TETUÁN;Colisión fronto-lateral;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;441.418.664;4.478.423.647;N;NULL
2020S010797;02/08/2020;22:15:00;AVDA. ALBUFERA, 173;173;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;444.396.595;4.471.435.251;N;NULL
2020S010813;03/08/2020;12:00:00;AVDA. ASTURIAS, 50;50;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;440.887.410;4.480.246.053;N;NULL
2020S010819;07/07/2020;19:05:00;CAMINO DE HÚMERA - PUERTA DEL ZARZÓN;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;434.319.171;4.472.697.585;N;NULL
2020S010831;03/08/2020;19:45:00;AVDA. MANZANARES, 212;212;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.590.616;4.471.300.853;N;NULL
2020S010831;03/08/2020;19:45:00;AVDA. MANZANARES, 212;212;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.590.616;4.471.300.853;N;NULL
2020S010855;04/08/2020;11:35:00;CALL. ANDALUCES / AVDA. MIGUEL HERNANDEZ;25;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;446.164.907;4.471.110.273;N;NULL
2020S010857;04/08/2020;14:15:00;CALL. HORTALEZA / CALL. HERNAN CORTES;57;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.707.100;4.474.967.364;N;NULL
2020S010858;03/08/2020;18:00:00;CALL. PEDRO RICO / CALL. GINZO DE LIMIA;51;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.299.042;4.481.466.223;N;NULL
2020S010884;05/08/2020;10:50:00;CALL. JOSEFA VALCARCEL, 40;40;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;1;Atención en urgencias sin posterior ingreso;445.578.400;4.477.785.013;N;NULL
2020S010907;05/08/2020;22:20:00;AVDA. ALBUFERA / CALL. SIERRA DE CAMEROS;62;13;PUENTE DE VALLECAS;Alcance;NULL;Bicicleta;Conductor;De 40 a 44 años;Mujer;NULL;NULL;443.587.113;4.471.911.944;N;NULL
2020S010931;05/08/2020;20:30:00;CALL. OFELIA NIETO, 42;42;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;439.851.894;4.479.103.167;N;NULL
2020S010974;25/07/2020;12:10:00;AVDA. ANDES / añil;46;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;447.625.576;4.478.673.541;N;NULL
2020S011015;07/08/2020;20:45:00;CALL. TIMOTEO DOMINGO / CALL. ARROYO DE LA ELIPA;48;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;NULL;NULL;445.392.221;4.475.873.329;N;NULL
2020S011015;07/08/2020;20:45:00;CALL. TIMOTEO DOMINGO / CALL. ARROYO DE LA ELIPA;48;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Bicicleta;Pasajero;De 10 a 14 años;Hombre;NULL;NULL;445.392.221;4.475.873.329;N;NULL
2020S011031;08/08/2020;10:00:00;ESTAD. WANDA METROPOLITANO, 0;0;16;HORTALEZA;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448.841.495;4.475.721.129;N;NULL
2020S011031;08/08/2020;10:00:00;ESTAD. WANDA METROPOLITANO, 0;0;16;HORTALEZA;Colisión frontal;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;448.841.495;4.475.721.129;N;NULL
2020S011079;09/08/2020;19:25:00;CALL. RAFAEL DE LEON / CALL. JOSE TAMAYO;2;18;VILLA DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;449.074.762;4.468.600.293;N;NULL
2020S011079;09/08/2020;19:25:00;CALL. RAFAEL DE LEON / CALL. JOSE TAMAYO;2;18;VILLA DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 6 a 9 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;449.074.762;4.468.600.293;N;NULL
2020S011119;10/08/2020;18:25:00;CALL. SELMA LAGERLOFF / CALL. DIAMANTE;12;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.549.483;4.467.258.849;N;NULL
2020S011129;10/08/2020;13:08:00;PASEO. PONTONES, 2;2;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;439.552.378;4.473.116.735;N;NULL
2020S011147;10/08/2020;20:15:00;CALL. GENERAL PARDIÑAS / CALL. HERMOSILLA;30;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.439.567;4.475.269.992;N;NULL
2020S011165;10/08/2020;19:15:00;CALL. FUENCARRAL, 50;50;1;CENTRO;Atropello a persona;Nublado;Bicicleta;Conductor;Desconocido;Hombre;14;Sin asistencia sanitaria;440.557.623;4.475.001.438;N;NULL
2020S011165;10/08/2020;19:15:00;CALL. FUENCARRAL, 50;50;1;CENTRO;Atropello a persona;Nublado;Bicicleta;Peatón;De 55 a 59 años;Mujer;1;Atención en urgencias sin posterior ingreso;440.557.623;4.475.001.438;N;NULL
2020S011206;12/08/2020;20:05:00;CALL. VERSALLES, FAROLA 61;109A;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;447.924.942;4.474.264.095;N;NULL
2020S011206;12/08/2020;20:05:00;CALL. VERSALLES, FAROLA 61;109A;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.924.942;4.474.264.095;N;NULL
2020S011206;12/08/2020;20:05:00;CALL. VERSALLES, FAROLA 61;109A;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;14;Sin asistencia sanitaria;447.924.942;4.474.264.095;N;NULL
2020S011206;12/08/2020;20:05:00;CALL. VERSALLES, FAROLA 61;109A;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Peatón;Desconocido;Desconocido;14;Sin asistencia sanitaria;447.924.942;4.474.264.095;N;NULL
2020S011283;14/08/2020;19:28:00;PLAZA. CORTES / CALL. MARQUES DE CUBAS;3;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.953.174;4.474.134.600;N;NULL
2020S011295;14/08/2020;23:30:00;CALL. ROBERTO DOMINGO, 1A;1A;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;443.876.152;4.475.882.463;N;NULL
2020S011340;16/08/2020;20:55:00;CALL. VELAZQUEZ / CALL. CONDE DE ARANDA;7;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;441.895.637;4.474.785.283;N;NULL
2020S011345;17/08/2020;8:45:00;AVDA. AVIACION / CALL. ALDEANUEVA DE LA VERA;57;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;434.081.020;4.469.646.845;N;NULL
2020S011346;05/08/2020;9:30:00;CALL. ALBERTO DE PALACIO / AVDA. FRANCISCO JAVIER SAENZ DE OIZA;0;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445.541.867;4.482.298.968;N;NULL
2020S011349;14/08/2020;9:20:00;CALL. INSULA BARATARIA, 1;1;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.481.368;4.484.333.640;N;NULL
2020S011380;18/08/2020;11:05:00;CALL. ALCALA / CALL. CONDE DE PEÑALVER;151;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;442.694.271;4.475.139.378;N;NULL
2020S011389;17/08/2020;19:27:00;AVDA. NICETO ALCALA ZAMORA, 10 (Farola 40);10;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;445.290.444;4.482.029.464;N;NULL
2020S011405;18/08/2020;12:50:00;PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS, 38;38;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.742.996;4.472.662.709;N;NULL
2020S011442;20/08/2020;8:30:00;CALL. CONGOSTO / AVDA. VILLA DE VALLECAS;47;18;VILLA DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;447.596.198;4.469.001.026;N;NULL
2020S011442;20/08/2020;8:30:00;CALL. CONGOSTO / AVDA. VILLA DE VALLECAS;47;18;VILLA DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447.596.198;4.469.001.026;N;NULL
2020S011454;20/08/2020;17:55:00;CALL. ALFONSO XII / CALL. FELIPE IV;26;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.542.213;4.474.107.366;N;NULL
2020S011493;21/08/2020;20:30:00;AVDA. POBLADOS / CALL. VIA LUSITANA;110;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437.643.661;4.469.455.293;N;NULL
2020S011494;19/08/2020;20:30:00;CALL. AGATHA CHRISTIE / CALL. LUIS MARTINEZ FEDUCHI;1;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;446.078.266;4.483.429.178;N;NULL
2020S011495;21/08/2020;21:00:00;CALL. TESORO, 26;26;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.091.946;4.475.166.891;N;NULL
2020S011535;22/08/2020;12:50:00;CTRA. SOMONTES AL PALACIO DE LA REAL QUINTA, 1;1;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436.475.328;4.482.814.545;N;NULL
2020S011574;24/08/2020;16:50:00;AVDA. MENENDEZ PELAYO, 65;65;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;442.495.712;4.474.066.282;N;NULL
2020S011580;24/08/2020;20:00:00;AVDA. ARCENTALES / CALL. ESTOCOLMO;80;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;3;Ingreso superior a 24 horas;448.867.555;4.476.078.374;N;NULL
2020S011581;21/08/2020;22:00:00;PISTA. CRISTO DE EL PARDO, 17;17;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;433.603.004;4.485.712.564;N;NULL
2020S011598;21/08/2020;11:02:00;PASEO. TORRECILLA, 4;4;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437.694.031;4.474.705.846;N;NULL
2020S011599;23/08/2020;12:20:00;GTA. SAN ANTONIO DE LA FLORIDA, 2;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;438.416.054;4.475.295.474;N;NULL
2020S011609;25/08/2020;9:55:00;CALL. SOFIA, 21;21;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448.410.117;4.474.490.801;N;NULL
2020S011609;25/08/2020;9:55:00;CALL. SOFIA, 21;21;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;448.410.117;4.474.490.801;N;NULL
2020S011615;24/08/2020;17:40:00;CALL. VITRUVIO, 15;15;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441.681.100;4.477.234.187;N;NULL
2020S011620;25/08/2020;17:40:00;CALL. BRAVO MURILLO / CALL. ANASTASIO HERRERO;204;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;440.490.442;4.478.694.940;N;NULL
2020S011624;24/08/2020;21:10:00;PASEO. SANTA MARIA DE LA CABEZA, 21;21;2;ARGANZUELA;Alcance;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;441.016.365;4.472.998.350;N;NULL
2020S011637;23/08/2020;11:58:00;AVDA. MENENDEZ PELAYO, 81;81;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.499.962;4.473.411.013;N;NULL
2020S011644;25/08/2020;21:57:00;CMNO. VIEJO DEL CURA, 82;82;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;447.183.871;4.484.369.032;N;NULL
2020S011650;26/08/2020;14:30:00;AVDA. NAZARET / CALL. JESUS APRENDIZ;10;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;443.058.357;4.473.634.867;N;NULL
2020S011651;25/08/2020;21:05:00;GTA. ENCINA DEL TRILLO (CASA DE CAMPO);0;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436.160.927;4.474.180.287;N;NULL
2020S011651;25/08/2020;21:05:00;GTA. ENCINA DEL TRILLO (CASA DE CAMPO);0;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;436.160.927;4.474.180.287;N;NULL
2020S011652;25/08/2020;19:45:00;GTA. SIETE HERMANAS (CASA DE CAMPO);0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;436.683.953;4.474.211.301;N;NULL
