num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehículo;tipo_persona;rango_edad;sexo;cod_lesividad;tipo_lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2021S011367;24/06/2021;17:45:00;CALL. GENERAL ALVAREZ DE CASTRO, 24;24;7;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;440.421.622;4.476.402.719;N;NULL
2021S011380;25/06/2021;1:10:00;CALL. BALTASAR SANTOS, 2;2;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444.029.222;4.472.650.511;N;NULL
2021S011439;24/06/2021;22:15:00;AVDA. PLANETARIO, 18;18;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.844.413;4.471.377.130;N;NULL
2021S011442;24/06/2021;21:50:00;PASEO. OLMOS, 14;14;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.664.892;4.472.917.133;N;NULL
2021S011444;24/06/2021;16:30:00;PASEO. SANTA MARIA DE LA CABEZA, 13;13;2;ARGANZUELA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.064.942;4.473.067.450;N;NULL
2021S011478;25/06/2021;23:25:00;CALL. PRINCIPE DE VERGARA / CALL. MALDONADO;69;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.377.382;4.476.093.156;N;NULL
2021S011494;26/06/2021;1:40:00;CALL. ALCALA, 48;48;1;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.098.632;4.474.501.716;N;NULL
2021S011535;26/06/2021;13:52:00;CALL. HORTALEZA, 73;73;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440.811.335;4.475.171.610;N;NULL
2021S011544;26/06/2021;18:00:00;CALL. CRUZ / CALL. BARCELONA;33;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440.395.972;4.474.055.955;N;NULL
2021S011553;26/06/2021;21:00:00;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. CASTILLO DE UCLES;79;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 6 a 9 años;Hombre;NULL;NULL;446.618.057;4.475.252.703;N;NULL
2021S011563;27/06/2021;0:00:00;CALL. JORGE JUAN, 38;38;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442.058.533;4.475.011.846;N;NULL
2021S011606;26/06/2021;11:12:00;CALL. FERMIN CABALLERO, 89;89;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.956.181;4.481.140.088;N;NULL
2021S011675;27/06/2021;23:35:00;CALL. PRINCIPE DE VERGARA, 209A;209A;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;442.525.537;4.477.983.023;N;NULL
2021S011676;27/06/2021;10:30:00;CALL. LA TABERNERA DEL PUERTO, 2;2;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.591.175;4.467.789.767;N;NULL
2021S011682;27/06/2021;10:30:00;CALL. ENCOMIENDA DE PALACIOS, 1;1;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445.085.499;4.472.404.160;N;NULL
2021S011690;27/06/2021;13:05:00;CALL. LA ALBERCA, 7;7;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;436.528.294;4.481.146.352;N;NULL
2021S011716;28/06/2021;17:55:00;PASEO. EMBARCADERO, 6;6;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.086.564;4.474.399.201;N;NULL
2021S011762;25/06/2021;20:04:00;CMNO. PERALES, 98;98;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.477.121;4.469.621.867;N;NULL
2021S011845;29/06/2021;19:00:00;CALL. SAN EPIFANIO, 5;5;2;ARGANZUELA;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438.971.727;4.472.574.539;N;NULL
2021S011847;30/06/2021;16:45:00;PASEO. RECOLETOS / CALL. ARMADA ESPAÑOLA;22;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441.421.572;4.475.061.983;N;NULL
2021S011852;30/06/2021;18:50:00;CALL. PLATANO, 32;32;6;TETUÁN;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.603.926;4.479.985.757;N;NULL
2021S011873;01/07/2021;1:30:00;AVDA. MIGUEL HERNANDEZ / CALL. ANDALUCES;48;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;446.261.166;4.471.122.538;N;NULL
2021S011906;01/07/2021;16:21:00;AVDA. LOS ROSALES, 42;42;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;442.392.201;4.467.695.614;N;NULL
2021S011983;02/07/2021;12:10:00;AVDA. LOS ROSALES / PQUE. MADRID RIO;42;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;3;Ingreso superior a 24 horas;442.441.431;4.467.698.541;N;NULL
2021S012045;03/07/2021;12:30:00;AVDA. POBLADOS / CALL. ILDEFONSO GONZALEZ VALENCIA;110;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437.912.272;4.469.482.192;N;NULL
2021S012099;03/07/2021;11:45:00;CALL. JULIO CANO LASSO / AVDA. JOSE ANTONIO CORRALES;4;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;448.768.835;4.481.757.462;N;NULL
2021S012109;03/07/2021;21:30:00;CALL. COSTA BRAVA / CALL. MONASTERIO DE LAS HUELGAS;16;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;439.964.354;4.483.332.975;N;NULL
2021S012134;04/07/2021;2:05:00;CALL. RIBERA DE CURTIDORES / RONDA. TOLEDO;28;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.997.923;4.473.031.418;N;NULL
2021S012177;05/07/2021;15:45:00;GTA. HAMBURGO, 1;1;21;BARAJAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;2;Ingreso inferior o igual a 24 horas;448.318.406;4.479.427.735;N;NULL
2021S012177;05/07/2021;15:45:00;GTA. HAMBURGO, 1;1;21;BARAJAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;448.318.406;4.479.427.735;N;NULL
2021S012191;05/07/2021;20:50:00;CALL. EMBAJADORES, 70;70;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;440.336.839;4.473.063.211;N;NULL
2021S012197;05/07/2021;22:30:00;CALL. VALLEHERMOSO / CALL. JOAQUIN MARIA LOPEZ;70;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;439.919.372;4.476.551.806;N;NULL
2021S012202;04/07/2021;9:30:00;CTRA. ZARZON / ARRY. MEAQUES;6;9;MONCLOA-ARAVACA;Atropello a animal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434.843.044;4.473.041.540;N;NULL
2021S012216;06/07/2021;12:45:00;CALL. GOYA, 70;70;4;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.574.412;4.475.135.967;N;NULL
2021S012216;06/07/2021;12:45:00;CALL. GOYA, 70;70;4;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.574.412;4.475.135.967;N;NULL
2021S012242;06/07/2021;16:45:00;CALL. ARROYO DEL OLIVAR / CALL. SIERRA DE ALMIJARA;70;13;PUENTE DE VALLECAS;Caída;Nublado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;443.903.414;4.471.444.644;N;NULL
2021S012261;06/07/2021;20:15:00;PQUE. MADRID RIO, +00460E;+00460E;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;439.165.606;4.472.360.323;N;NULL
2021S012268;07/07/2021;1:15:00;AVDA. AMERICA, 1;1;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;2;Ingreso inferior o igual a 24 horas;442.552.826;4.476.541.218;N;NULL
2021S012276;06/07/2021;10:20:00;CALL. SEPULVEDA, 9;9;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;437.475.529;4.472.836.121;N;NULL
2021S012280;06/07/2021;12:50:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;63;7;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.326.133;4.477.033.811;N;NULL
2021S012287;06/07/2021;13:00:00;CALL. ANTONIO MAURA / CALL. RUIZ DE ALARCON;5;3;RETIRO;Caída;Lluvia débil;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.342.984;4.474.217.009;N;NULL
2021S012316;06/07/2021;16:25:00;AVDA. CORDOBA, 2;2;12;USERA;Caída;Lluvia débil;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.731.054;4.470.732.579;N;NULL
2021S012329;07/07/2021;20:15:00;CALL. BRAVO MURILLO, 102;102;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;440.316.338;4.477.678.998;N;NULL
2021S012354;07/07/2021;13:34:00;CALL. EMBAJADORES / CALL. SANTA CATALINA;470;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;442.524.307;4.468.975.992;N;NULL
2021S012441;09/07/2021;16:15:00;CALL. HILERAS, 12;12;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.944.470;4.474.332.756;N;NULL
2021S012454;09/07/2021;20:50:00;CALL. CASTILLA / CALL. GOIRI;3;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440.309.555;4.478.265.072;N;NULL
2021S012454;09/07/2021;20:50:00;CALL. CASTILLA / CALL. GOIRI;3;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440.309.555;4.478.265.072;N;NULL
2021S012530;11/07/2021;7:00:00;AVDA. CARABANCHEL ALTO / AVDA. PESETA;100;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;435.256.192;4.470.739.327;N;NULL
2021S012574;12/07/2021;0:32:00;CALL. ARTURO SORIA, 197;197;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;443.981.728;4.478.974.281;N;NULL
2021S012589;11/07/2021;11:40:00;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;8;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;444.859.327;4.481.288.355;N;NULL
2021S012589;11/07/2021;11:40:00;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;8;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;444.859.327;4.481.288.355;N;NULL
2021S012596;12/07/2021;11:30:00;CALL. SAN SEVERO, 22;22;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;450.678.218;4.479.163.805;N;NULL
2021S012603;09/07/2021;21:10:00;CALL. MORALZARZAL, 4;4;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440.317.757;4.482.149.080;N;NULL
2021S012617;12/07/2021;17:22:00;CMNO. VALDERRIBAS / CALL. ANGELA GONZALEZ;99;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443.986.280;4.472.237.053;N;NULL
2021S012622;12/07/2021;18:40:00;CALL. ALCALA, 544;544;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447.521.447;4.477.118.514;N;NULL
2021S012628;12/07/2021;17:55:00;CALL. AVELINO FERNANDEZ DE LA POZA / CALL. SIERRA DE ALBARRACIN;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.982.602;4.470.793.012;N;NULL
2021S012635;07/07/2021;23:00:00;CALL. RAFAEL FINAT / CALL. VIDAUBA;5;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435.172.608;4.470.700.928;N;NULL
2021S012642;12/07/2021;22:45:00;CALL. HIJAS DE JESUS / AVDA. CORDOBA;1;12;USERA;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.688.106;4.470.827.441;N;NULL
2021S012662;13/07/2021;12:45:00;CALL. ALCALA / CALL. CLAUDIO COELLO;91;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.716.017;4.474.648.350;N;NULL
2021S012666;12/07/2021;19:00:00;CALL. ENRIQUE VELASCO, 25;25;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443.939.828;4.471.896.007;N;NULL
2021S012749;14/07/2021;19:35:00;AVDA. MANZANARES, 48;48;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.637.840;4.472.965.731;N;NULL
2021S012749;14/07/2021;19:35:00;AVDA. MANZANARES, 48;48;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;Menor de 5 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438.637.840;4.472.965.731;N;NULL
2021S012818;15/07/2021;20:40:00;AVDA. PORTUGAL / Explanada Puente del Rey;1;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;438.666.162;4.474.312.234;N;NULL
2021S012885;16/07/2021;19:57:00;CALL. PRINCIPE DE VERGARA, 197;197;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;442.510.699;4.477.652.459;N;NULL
2021S012981;18/07/2021;20:45:00;CTRA. PARQUE DE ATRACCIONES, 1;1;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436.097.176;4.473.806.844;N;NULL
2021S013003;19/07/2021;13:00:00;GTA. JAIME CAMPMANY, 0;0;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443.490.023;4.476.881.400;N;NULL
2021S013014;19/07/2021;15:10:00;CALL. AYALA, 78;78;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.419.286;4.475.424.652;N;NULL
2021S013025;19/07/2021;18:29:00;CALL. ARGOS / AVDA. INSTITUCION LIBRE DE ENSEÑANZA;21;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;446.009.594;4.476.374.311;N;NULL
2021S013025;19/07/2021;18:29:00;CALL. ARGOS / AVDA. INSTITUCION LIBRE DE ENSEÑANZA;21;20;SAN BLAS-CANILLEJAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446.009.594;4.476.374.311;N;NULL
2021S013065;15/07/2021;18:15:00;CALL. AMOR HERMOSO, 10;10;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.241.629;4.470.841.290;N;NULL
2021S013083;20/07/2021;18:27:00;AVDA. NICETO ALCALA ZAMORA / AVDA. INGENIERO EMILIO HERRERA;20;16;HORTALEZA;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;445.021.126;4.482.814.042;N;NULL
2021S013112;21/07/2021;9:15:00;CALL. MEJIA LEQUERICA, 8;8;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.760.357;4.475.366.102;N;NULL
2021S013128;21/07/2021;15:25:00;CALL. TOLEDO, 25;25;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.978.947;4.473.940.496;N;NULL
2021S013150;21/07/2021;20:30:00;AVDA. LAS FUERZAS ARMADAS / GTA. ISIDRO GONZALEZ VELAZQUEZ;10;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;447.203.630;4.481.505.517;N;NULL
2021S013169;21/07/2021;22:55:00;CALL. ALCALDE SAINZ DE BARANDA, 101;101;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;443.523.996;4.474.413.256;N;NULL
2021S013299;22/07/2021;16:40:00;CALL. CIGARRERAS, 8;8;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.954.193;4.472.952.326;N;NULL
2021S013310;25/07/2021;20:10:00;CALL. INFANTAS, 40;40;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;440.796.967;4.474.628.722;N;NULL
2021S013386;21/07/2021;21:15:00;PLAZA. ALONSO MARTINEZ / CALL. GENOVA;1;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440.991.275;4.475.448.885;N;NULL
2021S013394;26/07/2021;21:00:00;CALL. MONSEÑOR OSCAR ROMERO / CALL. FERNANDO DELGADO;54;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;436.464.749;4.470.512.137;N;NULL
2021S013403;27/07/2021;8:10:00;CALL. PIO BAROJA, 10;10;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;442.677.057;4.473.822.697;N;NULL
2021S013434;26/07/2021;15:50:00;PASEO. SANTA MARIA DE LA CABEZA, 1;1;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441.127.425;4.473.149.860;N;NULL
2021S013471;27/07/2021;12:50:00;CALL. ANCORA, 15;15;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.289.747;4.472.710.112;N;NULL
2021S013604;25/07/2021;0:07:00;PASEO. PRADO / ZORRILLA;8;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;441.080.897;4.474.229.825;N;NULL
2021S013686;31/07/2021;11:15:00;CALL. PADRE LLANOS, 24;24;13;PUENTE DE VALLECAS;Colisión frontal;Lluvia débil;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444.341.111;4.469.563.841;N;NULL
2021S013696;31/07/2021;16:15:00;CALL. EL TOBOSO / CALL. PRIMULA;49;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437.906.534;4.471.641.284;N;NULL
2021S013744;01/08/2021;15:00:00;PQUE. RETIRO / PASEO. FERNAN NUÑEZ;0;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;14;Sin asistencia sanitaria;442.145.494;4.474.706.024;N;NULL
2021S013744;01/08/2021;15:00:00;PQUE. RETIRO / PASEO. FERNAN NUÑEZ;0;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;442.145.494;4.474.706.024;N;NULL
2021S013755;01/08/2021;19:45:00;CALL. MISTERIOS, 97;97;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;445.256.369;4.477.166.420;N;NULL
2021S013806;02/08/2021;15:50:00;CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO;550;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447.704.127;4.477.197.344;N;NULL
2021S013806;02/08/2021;15:50:00;CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO;550;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447.704.127;4.477.197.344;N;NULL
2021S013834;02/08/2021;10:00:00;CTRA. BOADILLA DEL MONTE / CALL. GALICIA;34;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;434.459.795;4.472.454.029;N;NULL
2021S013834;02/08/2021;10:00:00;CTRA. BOADILLA DEL MONTE / CALL. GALICIA;34;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;434.459.795;4.472.454.029;N;NULL
2021S013837;02/08/2021;13:45:00;CALL. GALILEO / CALL. RODRIGUEZ SAN PEDRO;17;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.741.094;4.475.915.624;N;NULL
2021S013839;03/08/2021;12:00:00;CALL. AYALA, 72;72;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;442.383.962;4.475.426.721;N;NULL
2021S013842;25/07/2021;1:00:00;AVDA. ASTURIAS, 62;62;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;NULL;NULL;440.753.795;4.480.350.440;N;NULL
2021S013863;03/08/2021;20:35:00;CALL. PARROCO DON EMILIO FRANCO, 10;10;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.472.474;4.471.497.175;S;NULL
2021S013873;31/07/2021;0:45:00;CALL. MAYOR, 25;25;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.029.104;4.474.203.418;N;NULL
2021S013891;03/08/2021;22:38:00;AVDA. DEMOCRACIA / BULEV. JOSE PRAT;19;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;448.069.107;4.471.759.241;N;NULL
2021S013972;04/08/2021;19:55:00;AVDA. AMERICA, 38;38;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.278.240;4.476.885.769;N;NULL
2021S013974;05/08/2021;19:50:00;PASEO. MELANCOLICOS / CALL. SAN ALEJANDRO;47;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;438.858.914;4.472.913.125;N;NULL
