num_expediente,dateTime,adress,distrito,tipo_accidente,estado_meteorológico,bicycle_is_electronic,tipo_persona,rango_edad,sexo,hospitalizado,coordenada_x_utm,coordenada_y_utm,positiva_alcohol
2019S021108,2019-05-13T15:15:00,"CALL. HACIENDA DE PAVONES / CALL. LUIS DE HOYOS SAINZ, 271",14  MORATALAZ,Alcance,Despejado,0,Conductor,Más de 74 años,Hombre,0,446.580.888,4.472.263.672,0
2019S021149,2019-05-15T14:30:00,"CALL. ALCALA / CALL. RAQUEL MELLER, 261",15  CIUDAD LINEAL,Colisión lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,444.223.849,4.475.897.995,0
2019S021189,2019-05-11T11:03:00,"AVDA. CERRO MILANO, 1",18  VILLA DE VALLECAS,Colisión lateral,NULL,0,Conductor,De 45 a 49 años,Hombre,0,447.857.936,4.468.600.945,0
2019S021189,2019-05-11T11:03:00,"AVDA. CERRO MILANO, 1",18  VILLA DE VALLECAS,Colisión lateral,NULL,0,Conductor,De 50 a 54 años,Hombre,0,447.857.936,4.468.600.945,0
2019S021200,2019-05-16T1:00:00,"PASEO. ACACIAS, 25A",2  ARGANZUELA,Alcance,Despejado,0,Conductor,De 35 a 39 años,Mujer,1,439.989.609,4.472.807.825,0
2019S021207,2019-05-15T14:05:00,"CALL. PUERTO SERRANO / CALL. PUERTO DE LA CRUZ VERDE, 6",2  ARGANZUELA,Colisión fronto-lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,441.731.974,4.470.905.078,0
2019S021258,2019-05-16T19:40:00,"CALL. BARCELO, 6",1  CENTRO,Caída,Despejado,0,Conductor,De 21 a 24 años,Hombre,1,440.671.553,4.475.366.904,0
2019S021280,2019-05-16T8:05:00,CTRA. ESTACION DE HORTALEZA / AUTOV. M-11,16  HORTALEZA,Colisión fronto-lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,444.947.906,4.481.413.041,0
2019S021283,2019-05-10T11:40:00,"PQUE. MADRID RIO, +00450E",11  CARABANCHEL,Alcance,Despejado,0,Conductor,De 35 a 39 años,Mujer,0,439.003.416,4.472.357.173,0
2019S021283,2019-05-10T11:40:00,"PQUE. MADRID RIO, +00450E",11  CARABANCHEL,Alcance,Despejado,0,Conductor,De 65 a 69 años,Hombre,0,439.003.416,4.472.357.173,0
2019S021283,2019-05-10T11:40:00,"PQUE. MADRID RIO, +00450E",11  CARABANCHEL,Alcance,Despejado,0,Pasajero,Menor de 5 años,Hombre,0,439.003.416,4.472.357.173,0
2019S021302,2019-05-16T22:20:00,"CALL. SEBASTIAN HERRERA, 15",2  ARGANZUELA,Caída,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,440.649.483,4.472.822.887,0
2019S021343,2019-05-16T16:25:00,"PASEO. PRADO, 4",1  CENTRO,Caída,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,441.091.393,4.474.287.181,0
2019S021377,2019-05-17T22:52:00,"CALL. JOSE ABASCAL, 5",7  CHAMBERÍ,Alcance,Despejado,0,Conductor,De 21 a 24 años,Mujer,NULL,440.465.464,4.476.674.721,0
2019S021387,2019-05-13T23:18:00,"CALL. GOYA / CALL. ALCALA, 112",4  SALAMANCA,Colisión lateral,Despejado,0,Conductor,De 25 a 29 años,Mujer,NULL,442.748.477,4.475.130.971,0
2019S021429,2019-05-18T17:55:00,"PQUE. JUAN CARLOS I, 1",21  BARAJAS,Caída,Despejado,0,Conductor,De 35 a 39 años,Mujer,1,449.114.206,4.478.931.004,0
2019S021460,2019-05-19T4:15:00,"CALL. BRAVO MURILLO, 164",6  TETUÁN,Caída,Despejado,0,Conductor,De 30 a 34 años,Mujer,0,440.390.380,4.478.223.038,0
2019S021486,2019-05-19T10:45:00,AVDA. LOGROÑO / AUTOV. M-40,21  BARAJAS,Colisión fronto-lateral,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,448.619.561,4.478.201.564,0
2019S021497,2019-05-18T17:41:00,"PASEO. PINTOR ROSALES / PASEO. MORET, 1",9  MONCLOA-ARAVACA,Atropello a persona,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,438.418.216,4.475.626.827,0
2019S021497,2019-05-18T17:41:00,"PASEO. PINTOR ROSALES / PASEO. MORET, 1",9  MONCLOA-ARAVACA,Atropello a persona,Despejado,0,Peatón,De 10 a 14 años,Mujer,1,438.418.216,4.475.626.827,0
2019S021497,2019-05-18T17:41:00,"PASEO. PINTOR ROSALES / PASEO. MORET, 1",9  MONCLOA-ARAVACA,Atropello a persona,Despejado,0,Peatón,De 40 a 44 años,Mujer,1,438.418.216,4.475.626.827,0
2019S021542,2019-05-20T8:55:00,"CALL. ORENSE, 27",6  TETUÁN,Caída,Despejado,0,Conductor,De 40 a 44 años,Mujer,1,441.052.490,4.478.099.563,0
2019S021607,2019-05-20T14:30:00,"CALL. PALOMARES / CALL. JUAN PEÑALVER, 1",17  VILLAVERDE,Atropello a persona,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,439.410.524,4.466.560.650,0
2019S021607,2019-05-20T14:30:00,"CALL. PALOMARES / CALL. JUAN PEÑALVER, 1",17  VILLAVERDE,Atropello a persona,Despejado,0,Peatón,Más de 74 años,Hombre,1,439.410.524,4.466.560.650,0
2019S021650,2019-05-16T23:10:00,"AVDA. SAN DIEGO / CALL. MONTES UNIVERSALES, 142",13  PUENTE DE VALLECAS,Colisión lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,443.544.202,4.470.601.089,0
2019S021730,2019-05-21T19:00:00,"PASEO. FERNAN NUÑEZ, 2",3  RETIRO,Caída,Despejado,0,Conductor,De 30 a 34 años,Mujer,0,442.314.881,4.473.968.997,0
2019S021744,2019-05-22T7:15:00,"CALL. O'DONNELL, 50",3  RETIRO,Colisión fronto-lateral,Despejado,0,Conductor,De 65 a 69 años,Hombre,1,443.069.914,4.474.725.503,0
2019S021753,2019-05-21T1:45:00,"CALL. BUSTOS / CALL. SIERRA DE LOS FILABRES, 10",13  PUENTE DE VALLECAS,Caída,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,443.470.088,4.472.154.364,0
2019S021787,2019-05-22T11:05:00,"PASEO. MARCELINO CAMACHO / CALL. ANTOLINA MERINO, 35",11  CARABANCHEL,Caída,Despejado,0,Conductor,De 18 a 20 años,Mujer,0,436.948.077,4.470.960.459,0
2019S021808,2019-05-21T18:50:00,"CALL. MALMOE, 3",15  CIUDAD LINEAL,Colisión fronto-lateral,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,447.085.673,4.474.217.046,0
2019S021823,2019-05-21T21:08:00,"CALL. RIBERA DE CURTIDORES / CALL. CARNERO, 13",1  CENTRO,Caída,Despejado,0,Conductor,De 10 a 14 años,Hombre,1,439.986.478,4.473.334.009,0
2019S021823,2019-05-21T21:08:00,"CALL. RIBERA DE CURTIDORES / CALL. CARNERO, 13",1  CENTRO,Caída,Despejado,0,Pasajero,De 10 a 14 años,Hombre,1,439.986.478,4.473.334.009,0
2019S021850,2019-05-23T8:55:00,CUESTA SANTO DOMINGO. 5,1  CENTRO,Caída,Despejado,0,Conductor,De 35 a 39 años,Hombre,NULL,439.835.490,4.474.610.007,0
2019S021882,2019-05-22T17:20:00,"CALL. MESON DE PAREDES / CALL. TRIBULETE, 70",1  CENTRO,Colisión lateral,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,440.376.810,4.473.244.516,0
2019S021889,2019-05-22T20:40:00,"PQUE. ENRIQUE TIERNO GALVAN, 0, 0",2  ARGANZUELA,Caída,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,442.161.227,4.471.398.175,0
2019S021951,2019-05-21T20:17:00,"CALL. ISLA DE YESO, 11",8  FUENCARRAL-EL PARDO,Caída,Despejado,0,Conductor,De 60 a 64 años,Hombre,1,438.613.904,4.481.083.850,0
2019S021957,2019-05-23T19:20:00,"CTRA. M-616, +00500S",8  FUENCARRAL-EL PARDO,Colisión frontal,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,440.452.490,4.488.811.658,0
2019S021957,2019-05-23T19:20:00,"CTRA. M-616, +00500S",8  FUENCARRAL-EL PARDO,Colisión frontal,Despejado,0,Conductor,De 45 a 49 años,Mujer,1,440.452.490,4.488.811.658,0
2019S021964,2019-05-19T17:45:00,"CTRA. CIUDAD UNIVERSITARIA / PASEO. VENTA, 0",9  MONCLOA-ARAVACA,Caída,Despejado,0,Conductor,De 25 a 29 años,Mujer,0,436.060.790,4.474.224.615,0
2019S021969,2019-05-23T21:08:00,"CALL. VAZQUEZ DE MELLA, 49",15  CIUDAD LINEAL,Caída,Despejado,0,Conductor,De 21 a 24 años,Hombre,1,445.812.825,4.476.080.574,0
2019S022010,2019-05-24T14:10:00,"PLAZA. CASTILLA / PASEO. CASTELLANA, 1",6  TETUÁN,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,441.521.571,4.479.632.295,0
2019S022021,2019-05-25T8:30:00,"PASEO. ACACIAS, 1",2  ARGANZUELA,Alcance,Despejado,0,Conductor,De 25 a 29 años,Mujer,0,440.294.941,4.472.913.834,0
2019S022023,2019-05-25T8:20:00,"CALL. MESON DE PAREDES, 75",1  CENTRO,Caída,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,440.429.040,4.473.149.002,0
2019S022057,2019-05-25T15:40:00,"CALL. LIVERPOOL / CALL. MARIA SEVILLA DIAGO, 9",20  SAN BLAS-CANILLEJAS,Caída,Despejado,0,Conductor,De 15 a 17 años,Mujer,0,448.890.221,4.475.954.974,0
2019S022102,2019-05-26T2:25:00,"PLAZA. MANOLETE, 7",6  TETUÁN,Colisión lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,NULL,441.414.638,4.478.389.199,0
2019S022178,2019-05-26T8:55:00,"CALL. TOLEDO / CALL. CONCEPCION JERONIMA, 27",1  CENTRO,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Hombre,1,439.982.302,4.473.904.907,0
2019S022216,2019-05-19T20:31:00,"CALL. MAYOR, 1",1  CENTRO,Atropello a persona,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,440.227.608,4.474.235.883,0
2019S022216,2019-05-19T20:31:00,"CALL. MAYOR, 1",1  CENTRO,Atropello a persona,Despejado,0,Peatón,De 21 a 24 años,Mujer,0,440.227.608,4.474.235.883,0
2019S022279,2019-05-28T12:30:00,"CALL. BAILEN, 2",1  CENTRO,Atropello a persona,Despejado,0,Conductor,De 40 a 44 años,Mujer,0,439.501.974,4.474.462.094,0
2019S022279,2019-05-28T12:30:00,"CALL. BAILEN, 2",1  CENTRO,Atropello a persona,Despejado,0,Peatón,De 70 a 74 años,Mujer,0,439.501.974,4.474.462.094,0
2019S022289,2019-05-27T16:47:00,"AVDA. VIRGEN DEL CARMEN, 1",16  HORTALEZA,Atropello a persona,Despejado,0,Conductor,De 15 a 17 años,Hombre,0,444.401.814,4.480.492.406,0
2019S022289,2019-05-27T16:47:00,"AVDA. VIRGEN DEL CARMEN, 1",16  HORTALEZA,Atropello a persona,Despejado,0,Peatón,Más de 74 años,Mujer,0,444.401.814,4.480.492.406,0
2019S022289,2019-05-27T16:47:00,"AVDA. VIRGEN DEL CARMEN, 1",16  HORTALEZA,Atropello a persona,Despejado,0,Peatón,Más de 74 años,Mujer,0,444.401.814,4.480.492.406,0
2019S022320,2019-05-28T19:13:00,AVDA. LOS ROSALES / CTRA. M-301,17  VILLAVERDE,Colisión fronto-lateral,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,443.256.244,4.465.462.837,0
2019S022327,2019-05-28T17:10:00,"CALL. CONDE DE PEÑALVER, 38",4  SALAMANCA,Alcance,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,442.717.422,4.475.607.534,0
2019S022358,2019-05-28T10:20:00,"GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA, 1",10  LATINA,Colisión frontal,Despejado,0,Conductor,Más de 74 años,Hombre,0,438.577.331,4.473.961.672,0
2019S022362,2019-05-29T9:45:00,"PASEO. ACACIAS, 63",2  ARGANZUELA,Alcance,Despejado,0,Conductor,De 40 a 44 años,Hombre,1,439.545.966,4.472.583.468,0
2019S022373,2019-05-28T9:45:00,"CALL. SANTA ENGRACIA, 123",7  CHAMBERÍ,Colisión fronto-lateral,Despejado,0,Conductor,De 25 a 29 años,Mujer,1,440.577.270,4.476.741.025,0
2019S022484,2019-05-29T18:40:00,"CALL. ATOCHA / CALL. SANTO TOMAS, 1",1  CENTRO,Caída,Despejado,0,Conductor,De 55 a 59 años,Mujer,1,440.145.873,4.474.032.450,0
2019S022584,2019-05-31T17:21:00,"CALL. PEDRO DE VALDIVIA, 12",5  CHAMARTÍN,Choque contra obstáculo fijo,Despejado,0,Conductor,De 21 a 24 años,Hombre,1,441.581.060,4.476.721.658,0
2019S022596,2019-05-31T17:05:00,"CALL. SANTA ENGRACIA, 101",7  CHAMBERÍ,Atropello a persona,Despejado,0,Conductor,Desconocido,Desconocido,NULL,440.656.678,4.476.491.876,0
2019S022596,2019-05-31T17:05:00,"CALL. SANTA ENGRACIA, 101",7  CHAMBERÍ,Atropello a persona,Despejado,0,Peatón,De 60 a 64 años,Mujer,0,440.656.678,4.476.491.876,0
2019S022599,2019-05-29T17:40:00,"CALL. PRINCIPE DE VERGARA, 29",4  SALAMANCA,Alcance,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,442.305.952,4.475.287.533,0
2019S022605,2019-05-31T17:35:00,"CALL. SANTA POLA, 6",9  MONCLOA-ARAVACA,Alcance,Despejado,0,Conductor,De 60 a 64 años,Hombre,0,437.546.363,4.475.896.890,0
2019S022613,2019-05-29T0:22:00,"CALL. AYALA / CALL. VELAZQUEZ, 18",4  SALAMANCA,Caída,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,441.789.979,4.475.470.085,0
2019S022622,2019-06-01T2:55:00,"AVDA. ASTURIAS / CALL. VIA LIMITE, 71",6  TETUÁN,Colisión frontal,Despejado,0,Conductor,De 18 a 20 años,Hombre,NULL,440.718.155,4.480.383.173,0
2019S022707,2019-06-01T23:00:00,"AVDA. ASTURIAS, 54",6  TETUÁN,Caída,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,440.827.835,4.480.280.389,0
2019S022732,2019-06-01T13:00:00,"PQUE. MADRID RIO, +00240E",10  LATINA,Caída,Despejado,0,Conductor,De 25 a 29 años,Mujer,0,438.696.854,4.474.454.116,0
2019S022753,2019-06-02T12:00:00,"PLAZA SAN FRANCISCO S/N, 2",1  CENTRO,Alcance,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,439.430.826,4.473.570.770,0
2019S022810,2019-06-01T12:55:00,"SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA, 42",17  VILLAVERDE,Atropello a persona,Despejado,0,Conductor,De 55 a 59 años,Hombre,0,442.102.920,4.467.972.444,0
2019S022810,2019-06-01T12:55:00,"SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA, 42",17  VILLAVERDE,Atropello a persona,Despejado,0,Peatón,De 30 a 34 años,Mujer,0,442.102.920,4.467.972.444,0
2019S022833,2019-06-02T19:25:00,"CALL. VIA, 50",11  CARABANCHEL,Colisión fronto-lateral,Despejado,0,Conductor,De 10 a 14 años,Hombre,0,438.993.275,4.470.816.331,0
2019S022864,2019-06-01T7:55:00,"CALL. JOSE MARIA PEREDA / CALL. SOR MARIA DE AGREDA, 45",15  CIUDAD LINEAL,Colisión fronto-lateral,Granizando,0,Conductor,De 25 a 29 años,Hombre,0,445.041.332,4.475.705.546,0
2019S022866,2019-06-01T13:30:00,"CALL. FUENTE CARRANTONA / CALL. BENJAMIN PALENCIA, 1",14  MORATALAZ,Colisión fronto-lateral,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,445.654.232,4.471.695.920,0
2019S022870,2019-06-04T8:15:00,"CALL. MONASTERIO DE SAMOS, 18",8  FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,0,Conductor,De 10 a 14 años,Mujer,1,441.048.315,4.484.168.982,0
2019S022907,2019-06-03T19:25:00,"PLAZA. CIBELES / CALL. ALCALA, 2",1  CENTRO,Colisión lateral,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,441.140.995,4.474.531.512,0
2019S022923,2019-06-03T15:22:00,"GTA. RUBEN DARIO, 1",7  CHAMBERÍ,Atropello a persona,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,441.370.050,4.476.079.940,0
2019S022923,2019-06-03T15:22:00,"GTA. RUBEN DARIO, 1",7  CHAMBERÍ,Atropello a persona,Despejado,0,Peatón,De 30 a 34 años,Mujer,1,441.370.050,4.476.079.940,0
2019S022944,2019-06-04T19:50:00,"CALL. CASTILLO DE MADRIGAL DE LAS ALTAS TORRES, 9",20  SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,0,Conductor,De 6 a 9 años,Hombre,0,446.739.214,4.475.525.123,0
2019S022968,2019-06-05T7:50:00,"CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL, 45",11  CARABANCHEL,Atropello a persona,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,435.367.140,4.469.357.805,0
2019S022968,2019-06-05T7:50:00,"CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL, 45",11  CARABANCHEL,Atropello a persona,Despejado,0,Peatón,De 40 a 44 años,Mujer,0,435.367.140,4.469.357.805,0
2019S023001,2019-06-04T21:23:00,"PASEO. ERMITA DEL SANTO, 71",11  CARABANCHEL,Choque contra obstáculo fijo,Despejado,0,Conductor,De 15 a 17 años,Hombre,0,438.421.869,4.472.336.146,0
2019S023014,2019-06-05T15:21:00,"PASEO. INFANTA ISABEL / AVDA. CIUDAD DE BARCELONA, 1",3  RETIRO,Colisión múltiple,Despejado,0,Conductor,De 25 a 29 años,Mujer,1,441.257.349,4.473.298.518,0
2019S023033,2019-06-05T19:25:00,"CALL. SERRANO, 1",4  SALAMANCA,Caída,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,441.578.935,4.474.699.024,0
2019S023041,2019-06-02T23:05:00,"CALL. PICO DE LA MALICIOSA, 10",13  PUENTE DE VALLECAS,Otro,Despejado,0,Conductor,De 21 a 24 años,Hombre,NULL,444.224.542,4.471.664.095,0
2019S023041,2019-06-02T23:05:00,"CALL. PICO DE LA MALICIOSA, 10",13  PUENTE DE VALLECAS,Otro,Despejado,0,Peatón,De 45 a 49 años,Mujer,NULL,444.224.542,4.471.664.095,0
2019S023089,2019-06-05T15:15:00,"CALL. GRAN VIA / CALL. ALCALA, 1",1  CENTRO,Colisión lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,NULL,440.932.175,4.474.464.662,0
2019S023173,2019-06-07T12:45:00,"AVDA. RAFAEL ALBERTI / CALL. EXTREMEÑOS, 36",13  PUENTE DE VALLECAS,Caída,Despejado,0,Conductor,De 55 a 59 años,Hombre,0,445.401.205,4.470.601.384,0
2019S023273,2019-06-07T15:45:00,"CALL. OCA / CALL. GENERAL RICARDOS, 2",11  CARABANCHEL,Alcance,Despejado,0,Conductor,De 55 a 59 años,Hombre,0,437.872.087,4.471.123.638,0
2019S023320,2019-06-08T14:20:00,"CALL. ARROYO DEL MONTE / PLAZA. PRADERA DEL SALCERAL, 5",8  FUENCARRAL-EL PARDO,Caída,Despejado,0,Conductor,De 65 a 69 años,Hombre,1,438.979.593,4.482.994.445,0
2019S023349,2019-06-08T21:55:00,"CALL. SANTA MARIA LA REAL DE NIEVA, 9",2  ARGANZUELA,Caída,Despejado,0,Conductor,De 15 a 17 años,Hombre,0,439.056.233,4.473.050.506,0
2019S023355,2019-06-08T21:50:00,"CALL. ALFONSO XII / CALL. CLAUDIO MOYANO, 1",3  RETIRO,Caída,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,441.553.323,4.473.444.696,0
2019S023412,2019-06-09T21:40:00,"GTA. BILBAO / CALL. FUENCARRAL, 7",1  CENTRO,Alcance,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,440.420.130,4.475.611.542,0
2019S023455,2019-06-10T9:45:00,"PQUE. MADRID RIO, +00450I",2  ARGANZUELA,Caída,Despejado,0,Conductor,De 65 a 69 años,Mujer,NULL,439.036.558,4.472.424.316,0
2019S023497,2019-06-07T20:05:00,"CALL. JAVIER DE MIGUEL, 113",13  PUENTE DE VALLECAS,Caída,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,444.302.721,4.470.722.830,0
2019S023512,2019-06-10T21:42:00,"AVDA. MIRAFLORES, 54",9  MONCLOA-ARAVACA,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,437.885.508,4.480.365.054,0
2019S023517,2019-06-10T20:08:00,"CALL. DOCTOR RAMON CASTROVIEJO, 5",8  FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,0,Conductor,De 15 a 17 años,Hombre,1,439.451.048,4.481.209.636,0
2019S023533,2019-06-06T20:45:00,"AVDA. POBLADOS, 41",10  LATINA,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,435.560.479,4.470.627.633,0
2019S023549,2019-06-07T8:15:00,"CALL. PLEYADES, 14",9  MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,0,Conductor,De 25 a 29 años,Mujer,1,433.546.262,4.479.360.369,0
2019S023587,2019-06-11T15:07:00,"CALL. MARQUESA DE TORRECILLA / CALL. MISTERIOS, 4",15  CIUDAD LINEAL,Colisión frontal,Despejado,0,Conductor,De 40 a 44 años,Mujer,0,445.749.224,4.476.660.536,0
2019S023594,2019-06-11T19:55:00,"CÑADA. REAL GALIANA, 4",18  VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,0,Conductor,De 10 a 14 años,Hombre,0,452.110.180,4.467.562.390,0
2019S023601,2019-06-11T19:38:00,"CALL. GENERAL LACY / CALL. ANCORA, 26",2  ARGANZUELA,Colisión fronto-lateral,Despejado,0,Conductor,De 18 a 20 años,Hombre,0,441.380.712,4.472.699.859,0
2019S023655,2019-06-13T9:20:00,"PASEO. PRADO / CALL. ALCALA, 1",3  RETIRO,Colisión fronto-lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,441.239.939,4.474.528.082,0
2019S023692,2019-06-12T18:30:00,"CALL. IRUN / CALL. CADARSO, 1",9  MONCLOA-ARAVACA,Caída,Despejado,0,Conductor,De 65 a 69 años,Hombre,1,439.290.050,4.474.903.706,0
2019S023694,2019-06-12T19:40:00,"CALL. SANTA ENGRACIA, 141",7  CHAMBERÍ,Colisión fronto-lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,NULL,440.430.569,4.477.207.131,0
2019S023732,2019-06-13T21:35:00,"CALL. JACOMETREZO, 15",1  CENTRO,Atropello a persona,Despejado,0,Conductor,Desconocido,Desconocido,NULL,439.994.648,4.474.640.271,0
2019S023732,2019-06-13T21:35:00,"CALL. JACOMETREZO, 15",1  CENTRO,Atropello a persona,Despejado,0,Peatón,Menor de 5 años,Mujer,1,439.994.648,4.474.640.271,0
2019S023734,2019-06-13T20:35:00,"GTA. SANTUARIO DE TISCAR, 0, 0",8  FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,439.502.272,4.483.913.011,0
2019S023766,2019-06-14T9:25:00,"CALL. EMBAJADORES, 330  FRENTE ENTRADA CAJA MÁGIA",13  PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,1,442.236.497,4.469.157.653,0
2019S023770,2019-06-14T8:50:00,"PLAZA. ELIPTICA, 1",12  USERA,Colisión lateral,Despejado,0,Conductor,De 30 a 34 años,Hombre,NULL,439.128.120,4.470.748.386,0
2019S023774,2019-06-13T10:50:00,"CALL. MAQUEDA, 66",10  LATINA,Colisión fronto-lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,435.214.325,4.471.505.022,0
2019S023783,2019-06-14T0:15:00,"GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO, 4",7  CHAMBERÍ,Colisión lateral,Despejado,0,Conductor,De 18 a 20 años,Hombre,0,440.085.049,4.475.679.319,0
2019S023803,2019-05-28T21:00:00,"AVDA. MONTE IGUELDO, 98",13  PUENTE DE VALLECAS,Alcance,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,443.075.991,4.471.369.730,0
2019S023844,2019-06-13T22:16:00,"CALL. JORGE JUAN / CALL. FERNAN GONZALEZ, 12",4  SALAMANCA,Colisión fronto-lateral,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,442.070.019,4.475.008.904,0
2019S023851,2019-06-15T3:55:00,"CALL. RIOS ROSAS / CALL. PONZANO, 30",7  CHAMBERÍ,Caída,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,440.724.940,4.477.027.239,1
2019S023869,2019-06-15T11:47:00,"CALL. VILLAVICIOSA, 36",10  LATINA,Caída,Despejado,0,Conductor,De 45 a 49 años,Mujer,0,434.574.322,4.472.113.504,0
2019S023917,2019-06-15T16:40:00,"PASEO. GENERAL MARTINEZ CAMPOS, 53",7  CHAMBERÍ,Caída,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,441.459.077,4.476.285.321,0
2019S023943,2019-06-14T23:55:00,"PASEO. VIRGEN DEL PUERTO, 45",2  ARGANZUELA,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,438.809.833,4.473.440.417,0
2019S023979,2019-06-16T23:00:00,"CALL. SEGOVIA / RONDA. SEGOVIA, 30",1  CENTRO,Colisión fronto-lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,439.182.252,4.473.950.077,0
2019S023993,2019-06-14T10:50:00,"AUTOV. M-607, +01500E",8  FUENCARRAL-EL PARDO,Colisión lateral,Despejado,0,Conductor,De 15 a 17 años,Mujer,1,441.156.859,4.487.089.272,0
2019S023993,2019-06-14T10:50:00,"AUTOV. M-607, +01500E",8  FUENCARRAL-EL PARDO,Colisión lateral,Despejado,0,Conductor,De 15 a 17 años,Mujer,0,441.156.859,4.487.089.272,0
2019S023995,2019-06-17T8:50:00,"PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA, 1",7  CHAMBERÍ,Caída,Despejado,0,Conductor,De 45 a 49 años,Hombre,1,441.257.760,4.476.966.258,0
2019S024007,2019-06-17T10:40:00,"CALL. BRAVO MURILLO, 226",6  TETUÁN,Choque contra obstáculo fijo,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,440.572.349,4.478.840.280,0
2019S024149,2019-06-13T20:38:00,"AVDA. MONASTERIO DE SILOS, 90",8  FUENCARRAL-EL PARDO,Caída,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,439.523.597,4.483.886.281,0
2019S024197,2019-06-18T12:30:00,"PQUE. VALDEBERNARDO, 0, 0",19  VICÁLVARO,Caída,Despejado,0,Conductor,De 55 a 59 años,Hombre,1,447.694.247,4.471.351.667,0
2019S024208,2019-06-19T0:14:00,"CALL. EMBAJADORES / CALL. LABRADORES, 98",2  ARGANZUELA,Colisión fronto-lateral,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,440.538.013,4.472.670.631,0
2019S024294,2019-06-19T10:30:00,"AVDA. MONASTERIO DE EL ESCORIAL / AVDA. SANTUARIO DE VALVERDE, 3",8  FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,0,Conductor,Desconocido,Desconocido,NULL,439.950.464,4.484.022.990,0
2019S024318,2019-06-12T21:40:00,"RONDA. SUR, 129",13  PUENTE DE VALLECAS,Caída,Despejado,0,Conductor,De 25 a 29 años,Mujer,1,442.542.015,4.470.335.760,0
