id,type,name,address,trimmed_address,address_street_wikidata,latitude,longitude,detail,zip_code,city,same_as_city_wikidata,district,district_trimmed,same_as_district_wikidata,subdistrict,subdistrict_trimmed,same_as_subdistrict_wikidata,tax_code,register_date,register_date_alt_format,phone,email,website,trimmed_website,category,geographical_scope,num_affiliates,asoc_affiliated,belongs_to_id1,belongs_to_id2,belongs_to_id3,belongs_to_id4
8bd39eae38511daad6152e84545e504d,Association,Asociacion Cultural Y Deportiva Fontal,"Calle Arroyo Fontarron, 51",calle_arroyo_fontarron_51,,40.40332859999999,-3.6506599,,28030,Madrid,http://wikidata.org/entity/Q2807,Moratalaz,moratalaz,http://wikidata.org/entity/Q2076109,Fontarron,fontarron,http://wikidata.org/entity/Q10283284,G79286944,2012-05-30T00:00:00Z,2012-05-30,650353865,fontalactividades@gmail.com,http://www.fontal.org,fontal.org,Culturales Y Casas Regionales,Estatal,58,,,,,
40173ea48d9567f1f393b20c855bb40b,Association,Proyde,"Calle Marques De Mondejar, 32",calle_marques_de_mondejar_32,,40.42894,-3.662783199999999,,28028,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Fuente Del Berro,fuente_del_berro,http://wikidata.org/entity/Q3814564,G78885639,2012-05-25T00:00:00Z,2012-05-25,633352531,proyde@proyde.org,http://www.proyde.org,proyde.org,Para La Cooperación Al Desarrollo,Estatal,2501,,ec7f346604f518906d35ef0492709f78,,,
17f98ddf040204eda0af36a108cbdea4,Association,Asociacion Española De Militares Y Guardias Civiles Con Discapacidad - Acime,"Calle Velazquez, 107",calle_velazquez_107,http://wikidata.org/entity/Q20031523,40.435965,-3.683519399999999,,28006,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Castellana,castellana,http://wikidata.org/entity/Q4781,G79183935,2012-05-25T00:00:00Z,2012-05-25,913650765,acime@acime.es,,,De Salud Y Apoyo Mutuo,Estatal,5685,,,,,
75e33da9b103b7b91dcd8da0abe1354b,Association,Plataforma De Organizaciones De Infancia,"Calle Escosura, 3",calle_escosura_3_local_2,http://wikidata.org/entity/Q27243798,40.4341454,-3.7070512,Local 2,28015,Madrid,http://wikidata.org/entity/Q2807,Chamberi,chamberi,http://wikidata.org/entity/Q1763370,Arapiles,arapiles,http://wikidata.org/entity/Q10856744,G81923146,2012-05-24T00:00:00Z,2012-05-24,914477853,info@plataformadeinfancia.org,http://www.plataformadeinfancia.org,plataformadeinfancia.org,Otras De Acción Social,Estatal,60,,,,,
a3d06db1f8c85b2837b4603a51834425,Association,Asociacion De Autores De Teatro,"Calle Abdon Terradas, 4",calle_abdon_terradas_4,,40.4348582,-3.7118932,,28015,Madrid,http://wikidata.org/entity/Q2807,Chamberi,chamberi,http://wikidata.org/entity/Q1763370,Gaztambide,gaztambide,http://wikidata.org/entity/Q10288587,G79781811,2012-05-24T00:00:00Z,2012-05-24,915430271,aat@aat.es,http://www.aat.es,aat.es,Comerciantes.Empresarios.Profesionales Y Autónomos,Estatal,396,,,,,
c4f796afbc6267501964b46427b3f6ba,Association,Asociacion Codec De Madrid,"Calle Fromista, 22",calle_fromista_22,,40.5126561,-3.6694412,,28050,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,Valverde,valverde,http://wikidata.org/entity/Q31132,G86112737,2012-01-06T00:00:00Z,2012-01-06,918437555,codecmadrid@gmail.com,http://www.codecdemadrid.org,codecdemadrid.org,Juveniles,Comunidad De Madrid,505,,,,,
5df07ecf4cea616e3eb384a9be3511bb,Association,Asociacion De Madres Y Padres De Alumnos Del Colegio Publico Republica De Venezuela De Madrid,"Calle Cerecinos, 8",calle_cerecinos_8,,40.3835763,-3.7135627,,28026,Madrid,http://wikidata.org/entity/Q2807,Usera,usera,http://wikidata.org/entity/Q953368,Zofio,zofio,http://wikidata.org/entity/Q71751,G79874152,2012-05-28T00:00:00Z,2012-05-28,,afa.ceip.venezuela@gmail.com,,,De Madres Y Padres Del Alumnado,Comunidad De Madrid,76,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
6aed000af86a084f9cb0264161e29dd3,Association,Asociacion Profesional De Mediadores De Seguro - Apromes,"Calle Maldonado, 41",calle_maldonado_41_bajo_b,http://wikidata.org/entity/Q28056166,40.4338424,-3.6802701,Bajo B,28006,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Castellana,castellana,http://wikidata.org/entity/Q4781,G82759820,2012-05-23T00:00:00Z,2012-05-23,915640723,secretaria@apromes.com,http://apromes.com,apromes.com,Comerciantes.Empresarios.Profesionales Y Autónomos,Estatal,190,,,,,
1175defd049d3301e047ce50d93e9c7a,Association,Academia De Las Artes Y Las Ciencias Cinematograficas De España,"Calle Zurbano, 3",calle_zurbano_3,http://wikidata.org/entity/Q27043742,40.427444,-3.6939817,,28010,Madrid,http://wikidata.org/entity/Q2807,Chamberi,chamberi,http://wikidata.org/entity/Q1763370,Almagro,almagro,http://wikidata.org/entity/Q10954432,G78307584,2012-05-23T00:00:00Z,2012-05-23,915934648,academia@academiadecine.com,http://www.academiadecine.com,academiadecine.com,Culturales Y Casas Regionales,Estatal,2064,,,,,
321cf86b4c9f5ddd04881a44067c2a5a,Association,"Ayudan Medicos En Accion ""amedea""","Calle Piamonte, 12",calle_piamonte_12_portal_1._esc_1._4_dcha,http://wikidata.org/entity/Q28662545,40.423037,-3.6951352,Portal 1. Esc 1ª. 4º Dcha,28004,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Justicia,justicia,http://wikidata.org/entity/Q1992319,G84421817,2012-05-24T00:00:00Z,2012-05-24,915225914,medicosenaccion@telefonica.net,http://medicosenaccion.es,medicosenaccion.es,Otras De Acción Social,Estatal,19,,,,,
8dc5983b8c4ef1d8fcd5f325f9a65511,Association,Orquesta Show Internacional Los Elegantes Del Amor,"Calle Butron, 31",calle_butron_31_7f,,40.4267657,-3.6082466,7ºf,28022,Madrid,http://wikidata.org/entity/Q2807,San Blas-Canillejas,san blas-canillejas,http://wikidata.org/entity/Q2001937,Rosas,rosas,http://wikidata.org/entity/Q18880469,,2012-05-21T00:00:00Z,2012-05-21,608951425,,,,Culturales Y Casas Regionales,Estatal,3,,,,,
339a18def9898dd60a634b2ad8fbbd58,Association,Asociacion De Jubilados Y Pensionistas De Iberdrola,"Calle Claudio Coello, 50",calle_claudio_coello_50_escalera_izqda._planta_1_puerta_5,http://wikidata.org/entity/Q28059043,40.4273019,-3.6861686,Escalera Izqda. Planta 1º Puerta 5,28001,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Recoletos,recoletos,http://wikidata.org/entity/Q3814551,G28856193,2012-05-21T00:00:00Z,2012-05-21,915769835,jubiberdrola@gmail.com,,,De Personas Mayores. Jubiladas Y Pensionistas,Estatal,300,,,,,
d756d3d2b9dac72449a6a6926534558a,Association,Asociacion De Metalurgicos Aficionados (ama),"Calle Leopoldo Alas Clarin, 5",calle_leopoldo_alas_clarin_5,,40.4802962,-3.7352379,,28035,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,Peñagrande,peñagrande,http://wikidata.org/entity/Q3319582,G86098423,2012-05-17T00:00:00Z,2012-05-17,913735692,info@metalaficion.com,http://www.metalaficion.com,metalaficion.com,Culturales Y Casas Regionales,Estatal,13,,,,,
53c6de78244e9f528eb3e1cda69699bb,Association,Paz Con Dignidad,"Calle Montera, 34",calle_montera_34_1_-_3,http://wikidata.org/entity/Q5740928,40.4191302,-3.7018546,1º - 3,28013,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Sol,sol,http://wikidata.org/entity/Q2465181,G81375479,2012-05-17T00:00:00Z,2012-05-17,915233824,pazcondignidad@pazcondignidad.org,http://www.pazcondignidad.org,pazcondignidad.org,Para La Cooperación Al Desarrollo,Estatal,96,,,,,
a431d70133ef6cf688bc4f6093922b48,Association,Ongd Alma Cooperacion,"Calle Juan Bravo, 1",calle_juan_bravo_1_3_izq,http://wikidata.org/entity/Q28054647,40.4331559,-3.6863671,3º Izq,28006,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Castellana,castellana,http://wikidata.org/entity/Q4781,G85486751,2012-05-16T00:00:00Z,2012-05-16,915751340,info@almacooperacion.org,,,Para La Cooperación Al Desarrollo,Estatal,10,,,,,
d3fad7d3634dbfb61018813546edbccb,Association,Asociacion De Comerciantes De La Avenida De San Diego,"Calle Arroyo De La Elipa, 12",calle_arroyo_de_la_elipa_12_local_2,,40.4319447,-3.6434516,Local 2,28017,Madrid,http://wikidata.org/entity/Q2807,Ciudad Lineal,ciudad lineal,http://wikidata.org/entity/Q1763694,Pueblo Nuevo,pueblo_nuevo,http://wikidata.org/entity/Q71753,G85486652,2012-05-23T00:00:00Z,2012-05-23,913680404,info@fedecam.es,,,Comerciantes.Empresarios.Profesionales Y Autónomos,Comunidad De Madrid,85,,a1d7311f2a312426d710e1c617fcbc8c,,,
880610aa9f9de9ea7c545169c716f477,Association,Asociacion Economia Y Empresa En Femenino De La Comunidad De Madrid - Asemfem,"Calle Arroyo De La Elipa, 12",calle_arroyo_de_la_elipa_12_local_2,,40.4319447,-3.6434516,Local 2,28017,Madrid,http://wikidata.org/entity/Q2807,Ciudad Lineal,ciudad lineal,http://wikidata.org/entity/Q1763694,Pueblo Nuevo,pueblo_nuevo,http://wikidata.org/entity/Q71753,G86173440,2012-05-23T00:00:00Z,2012-05-23,913680404,info@fedecam.es,,,Comerciantes.Empresarios.Profesionales Y Autónomos,Comunidad De Madrid,75,,,,,
92f54963fc39a9d87c2253186808ea61,Association,Asociacion De Padres Y Familiares De Minusvalidos Psiquicos Y Sensoriales Integrados En El Instituto De Psico-pediatria Dr. Quintero Lumbreras,"Carretera Colmenar Viejo, KM 13.600",carretera_colmenar_viejo_km_13.600,http://wikidata.org/entity/Q9026248,40.5296176,-3.6907318,,28049,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,El Pardo,el_pardo,http://wikidata.org/entity/Q3314337,G28812022,2012-10-05T00:00:00Z,2012-10-05,917345138,asociacion.ipp@alenta.org,,,De Personas Con Discapacidad,Estatal,180,,,,,
6403675579f6114559c90de0014cd3d6,Association,Asociacion Pro-recuperacion De Marginados,"Calle Concejo De Teverga, 24",calle_concejo_de_teverga_24_2d,,40.38377089999999,-3.6745326,2ºd,28053,Madrid,http://wikidata.org/entity/Q2807,Puente De Vallecas,puente de vallecas,http://wikidata.org/entity/Q2003054,Entrevias,entrevias,http://wikidata.org/entity/Q71756,G78317104,2012-09-05T00:00:00Z,2012-09-05,914093271,aapromar@yahoo.es,http://www.apromar.org,apromar.org,Otras De Acción Social,Estatal,35,,,,,
e02e27e04fdff967ba7d76fb24b8069d,Association,Asociacion Foro Por La Memoria,"Calle Carlos Sole, 66",calle_carlos_sole_66_local_3,,40.3917454,-3.6485021,Local 3,28038,Madrid,http://wikidata.org/entity/Q2807,Puente De Vallecas,puente de vallecas,http://wikidata.org/entity/Q2003054,Portazgo,portazgo,http://wikidata.org/entity/Q18005921,G83585422,2012-10-05T00:00:00Z,2012-10-05,676259189,foro@memoriademocratica.es,http://foroporlamemoria.es,foroporlamemoria.es,Culturales Y Casas Regionales,Estatal,45,,,,,
32b991e5d77ad140559ffb95522992d0,Association,Aforam - Asociacion Fortaleza Raices Del Mundo,"Calle Doña Mencia, 18",calle_doña_mencia_18_bajo,,40.4109387,-3.728643699999999,Bajo,28011,Madrid,http://wikidata.org/entity/Q2807,Latina,latina,http://wikidata.org/entity/Q794954,Puerta Del Angel,puerta_del_angel,http://wikidata.org/entity/Q31142,,2012-10-05T00:00:00Z,2012-10-05,651349007,shaddy@hotmail.com,,,De Inmigrantes,Estatal,8,,,,,
4ebccfb3e317c7789f04f7a558df4537,Association,Asociacion De Amigos Del Museo Del Ejercito De Madrid,"Calle Principe De Vergara, 16",calle_principe_de_vergara_16_1,http://wikidata.org/entity/Q5741020,40.424799,-3.6798879,1º,28001,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Recoletos,recoletos,http://wikidata.org/entity/Q3814551,G82462581,2012-04-24T00:00:00Z,2012-04-24,915737156,amigosmuseoejercitomadrid@gmail.com,http://www.amigosmuseoejercitomadrid.com,amigosmuseoejercitomadrid.com,Culturales Y Casas Regionales,Comunidad De Madrid,42,,,,,
ed57844fa5e051809ead5aa7e3e1d555,Association,Club Deportivo Elemental Deporte Para Daño Cerebral Adquirido,"Calle Isla De Arosa, 6",calle_isla_de_arosa_6_5_b,,40.480567,-3.7152227,5º B,28035,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,Peñagrande,peñagrande,http://wikidata.org/entity/Q3319582,G86246444,2012-04-17T00:00:00Z,2012-04-17,625325109,info@deporteparadca.com,http://www.deporteparadca.com,deporteparadca.com,Deportivas,Comunidad De Madrid,199,,,,,
bd70364a8fcba02366697df66f50b4d4,Association,Asociacion Vecinos De Campamento,"Calle Fuentesauco, 22",calle_fuentesauco_22_local,,40.398121,-3.7717078,Local,28024,Madrid,http://wikidata.org/entity/Q2807,Latina,latina,http://wikidata.org/entity/Q794954,Campamento,campamento,http://wikidata.org/entity/Q31169,G85511921,2012-11-04T00:00:00Z,2012-11-04,642682796,avecinoscampamento@gmail.com,http://avcampamento.wordpress.com/,avcampamento.wordpress.com,Vecinales,Barrio,322,,,,,
453fadbd8a1a3af50a9df4df899537b5,Association,Corporacion Para La Investigacion. El Desarrollo Sostenible Y La Promocion Social - Corprogreso,"Paseo Virgen Del Puerto, 7",paseo_virgen_del_puerto_7_7_b,http://wikidata.org/entity/Q6065659,40.4134767,-3.7208235,7º B,28005,Madrid,http://wikidata.org/entity/Q2807,Arganzuela,arganzuela,http://wikidata.org/entity/Q2000929,Imperial,imperial,http://wikidata.org/entity/Q3773740,N4801125H,2012-11-04T00:00:00Z,2012-11-04,630365075,direccionejecutiva@corprogreso.com,,,Para La Cooperación Al Desarrollo,Internacional,4,,,,,
ce758408f6ef98d7c7a7b786eca7b3a8,Association,Peña Madridista Begoña,"Calle Virgen De Aranzazu, 4",calle_virgen_de_aranzazu_4_bajo,,40.4856045,-3.689706299999999,Bajo,28034,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,Valverde,valverde,http://wikidata.org/entity/Q31132,G81327231,2012-11-04T00:00:00Z,2012-11-04,607558448,penamadridistabegona@hotmail.es,,,Deportivas,Comunidad De Madrid,28,,,,,
026a39ae63343c68b5223a95f3e17616,Association,Coral Estela De San Matias,"Calle Opon, 2",calle_opon_2_2_dcha,,40.4730014,-3.640197499999999,2º Dcha,28033,Madrid,http://wikidata.org/entity/Q2807,Hortaleza,hortaleza,http://wikidata.org/entity/Q1928529,Pinar Del Rey,pinar_del_rey,http://wikidata.org/entity/Q10349788,G86067501,2012-03-28T00:00:00Z,2012-03-28,917637960,cesteladesanmatias@gmail.com,,,Culturales Y Casas Regionales,Estatal,29,,,,,
18bb68e2b38e4a8ce7cf4f6b2625768c,Association,Club Deportivo Elemental De Futbol Alto Del Arenal,"Calle Carlos Sole, 4",calle_carlos_sole_4_5d,,40.3947771,-3.6508855,5ºd,28038,Madrid,http://wikidata.org/entity/Q2807,Puente De Vallecas,puente de vallecas,http://wikidata.org/entity/Q2003054,Portazgo,portazgo,http://wikidata.org/entity/Q18005921,G86088325,2012-03-26T00:00:00Z,2012-03-26,917776829,,,,Deportivas,Comunidad De Madrid,3,,,,,
978fce5bcc4eccc88ad48ce3914124a2,Association,Asociacion Promocion De La Integracion En España - Aproine,"Calle Virgen De Lourdes, 26",calle_virgen_de_lourdes_26_local_6_posterior,,40.4358277,-3.6572123,Local 6 Posterior,28027,Madrid,http://wikidata.org/entity/Q2807,Ciudad Lineal,ciudad lineal,http://wikidata.org/entity/Q1763694,Concepcion,concepcion,http://wikidata.org/entity/Q11915156,G86426004,2012-03-22T00:00:00Z,2012-03-22,911152913,aproine@hotmail.com,,,Otras De Acción Social,Estatal,12,,,,,
7876acb66640bad41f1e1371ef30c180,Association,Club Deportivo Elemental Kime Star Iii,"Calle Zazuar, 13",calle_zazuar_13_local,,40.382211,-3.606972,Local,28031,Madrid,http://wikidata.org/entity/Q2807,Villa Vallecas,villa vallecas,http://wikidata.org/entity/Q1947988,Santa Eugenia,santa_eugenia,http://wikidata.org/entity/Q390463,G84745041,2012-03-22T00:00:00Z,2012-03-22,913321278,carmenmaxestrella@hotmail.com,,,Deportivas,Comunidad De Madrid,85,,,,,
cfa0860e83a4c3a763a7e62d825349f7,Association,Asociacion De Padres De Alumnos Del Colegio Publico Ciudad De Zaragoza,"Calle Manuel Aguilar Muñoz, 1",calle_manuel_aguilar_muñoz_1_1,,40.46056189999999,-3.591117,1,28042,Madrid,http://wikidata.org/entity/Q2807,Barajas,barajas,http://wikidata.org/entity/Q807230,Alameda De Osuna,alameda_de_osuna,http://wikidata.org/entity/Q760737,G28483410,1988-11-23T00:00:00Z,1988-11-23,648777106,ampacolegiozaragoza@gmail.com,http://www.ampacolegiozaragoza.org/,ampacolegiozaragoza.org,De Madres Y Padres Del Alumnado,Barrio,445,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
743c41a921516b04afde48bb48e28ce6,Association,Asociacion Hijos De Muqui,"Calle Alcantara, 69",calle_alcantara_69_bajo_b,http://wikidata.org/entity/Q28070781,40.43288,-3.673572,Bajo B,28006,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Lista,lista,http://wikidata.org/entity/Q4779,G85785913,2012-03-15T00:00:00Z,2012-03-15,636038075,hijosdemuqui@hotmail.com,,,De Inmigrantes,Comunidad De Madrid,39,,,,,
fb89fd138b104dcf8e2077ad2a23954d,Association,Asociacion De Madres Y Padres De Alumnos Del Colegio Salesianos Atocha De Madrid,"Ronda Atocha, 27",ronda_atocha_27,http://wikidata.org/entity/Q26831149,40.4062884,-3.6974217,,28012,Madrid,http://wikidata.org/entity/Q2807,Arganzuela,arganzuela,http://wikidata.org/entity/Q2000929,Palos De Moguer,palos_de_moguer,http://wikidata.org/entity/Q521009,G78010741,2012-02-28T00:00:00Z,2012-02-28,652461815,salesianosatochaampa@gmail.com,http://www.ampasalesianosatocha.com,ampasalesianosatocha.com,De Madres Y Padres Del Alumnado,Municipio,650,,c0f168ce8900fa56e57789e2a2f2c9d0,,,
ef0917ea498b1665ad6c701057155abe,Association,Asociacion Aula Cultural De Fomento,"Paseo Castellana, 67",paseo_castellana_67_despacho_b-103_(ministerio_de_fomento),http://wikidata.org/entity/Q1473674,40.4435818,-3.6935795,Despacho B-103 (ministerio De Fomento),28046,Madrid,http://wikidata.org/entity/Q2807,Chamberi,chamberi,http://wikidata.org/entity/Q1763370,Rios Rosas,rios_rosas,http://wikidata.org/entity/Q10366270,G28872281,2012-02-20T00:00:00Z,2012-02-20,915977058,aulacultural@fomento.es,,,Culturales Y Casas Regionales,Comunidad De Madrid,205,,,,,
c57168a952f5d46724cf35dfc3d48a7f,Association,Asociacion Futuro Pau De Carabanchel,"Calle Jacobeo, 62",calle_jacobeo_62_a-1b,,40.3641544,-3.759975899999999,A-1ºb,28054,Madrid,http://wikidata.org/entity/Q2807,Carabanchel,carabanchel,http://wikidata.org/entity/Q1001991,Buenavista,buenavista,http://wikidata.org/entity/Q953929,G86338076,2012-02-21T00:00:00Z,2012-02-21,915116667,,,,Vecinales,Comunidad De Madrid,26,,,,,
36e729ec173b94133d8fa552e4029f8b,Association,Asociacion Corral Del Principe,"Calle Martin Soler, 2",calle_martin_soler_2_1_dcha,,40.4025801,-3.6974576,1º Dcha,28045,Madrid,http://wikidata.org/entity/Q2807,Arganzuela,arganzuela,http://wikidata.org/entity/Q2000929,Palos De Moguer,palos_de_moguer,http://wikidata.org/entity/Q521009,G85750693,2012-02-20T00:00:00Z,2012-02-20,914671136,conchamarcosi@yahoo.es,,,Culturales Y Casas Regionales,Comunidad De Madrid,6,,,,,
eaa52f3366768bca401dca9ea5b181dd,Association,Asociacion De Empresarios De Establecimientos De Juego Y Ocio De Madrid (a.E.J.O.M.A),"Calle Abada, 2",calle_abada_2_5_oficina_3,http://wikidata.org/entity/Q24527284,40.4190715,-3.7038954,5º Oficina 3,28013,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Sol,sol,http://wikidata.org/entity/Q2465181,G83031963,2012-02-20T00:00:00Z,2012-02-20,915210360,carmenzornoza@icam.es,http://aejoma.es,aejoma.es,Comerciantes.Empresarios.Profesionales Y Autónomos,Comunidad De Madrid,18,,,,,
7e83722522e8aeb7512b7075311316b7,Association,"Asociacion Peña Taurina ""puerta De Madrid""","Calle Egipto, 4",calle_egipto_4,,40.4309418,-3.6278511,,28037,Madrid,http://wikidata.org/entity/Q2807,San Blas-Canillejas,san blas-canillejas,http://wikidata.org/entity/Q2001937,Simancas,simancas,http://wikidata.org/entity/Q10371626,G80653603,2012-02-14T00:00:00Z,2012-02-14,913041178,,,,Culturales Y Casas Regionales,Comunidad De Madrid,14,,,,,
309a8e73b2cdb95fc1affa8845504e87,Association,Inaequo,"Calle Tribulete, 12",calle_tribulete_12_bajo_interior,http://wikidata.org/entity/Q20021648,40.40795139999999,-3.7024443,Bajo Interior,28012,Madrid,http://wikidata.org/entity/Q2807,Centro,centro,http://wikidata.org/entity/Q1763376,Embajadores,embajadores,http://wikidata.org/entity/Q2449844,G84465764,2012-10-02T00:00:00Z,2012-10-02,670093530,antprados@gmail.com,http://www.imaequo.org,imaequo.org,Otras De Acción Social,Estatal,22,,,,,
17b3c7061788dbe82de5abe9f6fe22b3,Association,Asociacion De Madres Y Padres De Alumnos Del Colegio Publico Madrid Sur,"Calle Puerto De Balbaran, 133",calle_puerto_de_balbaran_133,,40.3766653,-3.6553965,,28018,Madrid,http://wikidata.org/entity/Q2807,Puente De Vallecas,puente de vallecas,http://wikidata.org/entity/Q2003054,Palomeras Bajas,palomeras_bajas,http://wikidata.org/entity/Q10343902,G82146218,2012-02-13T00:00:00Z,2012-02-13,915074698,ampamadridsur@gmail.com,,,De Madres Y Padres Del Alumnado,Comunidad De Madrid,170,,f4f6dce2f3a0f9dada0c2b5b66452017,,,
5b168fdba5ee5ea262cc2d4c0b457697,Association,Alharaca. Investigacion Y Desarrollo,"Glorieta Valle De Oro, 9",glorieta_valle_de_oro_9_10_pta_1,,40.3876426,-3.7305224,10º Pta 1,28019,Madrid,http://wikidata.org/entity/Q2807,Carabanchel,carabanchel,http://wikidata.org/entity/Q1001991,Opañel,opañel,http://wikidata.org/entity/Q3813756,,2012-10-02T00:00:00Z,2012-10-02,917188696,,,,Culturales Y Casas Regionales,Estatal,30,,,,,
9457fc28ceb408103e13533e4a5b6bd1,Association,Circulo Madrileño Ferroviario,"Calle Turmalina, 17",calle_turmalina_17,,40.3977271,-3.6909555,,28045,Madrid,http://wikidata.org/entity/Q2807,Arganzuela,arganzuela,http://wikidata.org/entity/Q2000929,Delicias,delicias,http://wikidata.org/entity/Q3773736,G82005521,2012-02-13T00:00:00Z,2012-02-13,676333089,info@cimaf.es,http://www.cimaf.es,cimaf.es,Culturales Y Casas Regionales,Comunidad De Madrid,69,,,,,
74934548253bcab8490ebd74afed7031,Association,Asociacion Deportiva Hortaleza,"Calle Isabel Clara Eugenia, 22",calle_isabel_clara_eugenia_22_c-5b,,40.48883860000001,-3.6482509,C-5ºb,28050,Madrid,http://wikidata.org/entity/Q2807,Hortaleza,hortaleza,http://wikidata.org/entity/Q1928529,Valdefuentes,valdefuentes,http://wikidata.org/entity/Q10388714,G86000171,2012-07-02T00:00:00Z,2012-07-02,601015773,info@adhortaleza.es,,,Deportivas,Comunidad De Madrid,30,,,,,
ef1e491a766ce3127556063d49bc2f98,Association,Asociacion Nacional De Tasadores Y Peritos Judiciales Informaticos,"Calle San Anastasio, 4",calle_san_anastasio_4,,40.3973995,-3.7034948,,28005,Madrid,http://wikidata.org/entity/Q2807,Arganzuela,arganzuela,http://wikidata.org/entity/Q2000929,Acacias,acacias,http://wikidata.org/entity/Q3319190,G86165743,2012-07-02T00:00:00Z,2012-07-02,914697644,presidente@antpji.com,http://www.antpji.com,antpji.com,Comerciantes.Empresarios.Profesionales Y Autónomos,Estatal,325,,,,,
fecf2c550171d3195c879d115440ae45,Association,Asociacion De Rumanos De La Comunidad De Madrid - Arcom,"Calle Francisco Remiro, 30",calle_francisco_remiro_30_3,,40.4383334,-3.6664831,3º,28028,Madrid,http://wikidata.org/entity/Q2807,Salamanca,salamanca,http://wikidata.org/entity/Q1773521,Guindalera,guindalera,http://wikidata.org/entity/Q3814559,G85389831,2012-02-02T00:00:00Z,2012-02-02,911887011,asociacionarcom@gmail.com,,,De Inmigrantes,Comunidad De Madrid,2948,,,,,
8f125da0b3432ed853c0b6f7ee5aaa6b,Association,"Coro Rociero ""al-alba""","Calle Alfonso Rodriguez Castelao, 28",calle_alfonso_rodriguez_castelao_28_local_38,,40.4820279,-3.7332645,Local 38,28035,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,Peñagrande,peñagrande,http://wikidata.org/entity/Q3319582,G80901721,2012-01-02T00:00:00Z,2012-01-02,913860011,,,,Culturales Y Casas Regionales,Comunidad De Madrid,11,,,,,
60519c3dd22587d6de04d5f1e28bd41d,Association,Asociacion Humanista Barrio Del Pilar,"Calle Ponferrada, 4",calle_ponferrada_4_bajo,,40.4745335,-3.7135227,Bajo,28029,Madrid,http://wikidata.org/entity/Q2807,Fuencarral-El Pardo,fuencarral-el pardo,http://wikidata.org/entity/Q656196,El Pilar,el_pilar,http://wikidata.org/entity/Q3773964,G81020315,2012-02-02T00:00:00Z,2012-02-02,617722444,proyectoshumanistas@yahoo.es,http://www.humanistasbarriodelpilar.blogspot.com.es,humanistasbarriodelpilar.blogspot.com.es,Otras De Acción Social,Comunidad De Madrid,10,,,,,
c0e90532fb42ac6de18e25e95db73047,Association,El Movimiento Renacentista De Dominicanos En España,"Calle Archiduque Alberto, 21",calle_archiduque_alberto_21_1_f,,40.4939432,-3.6555933,1º F,28050,Madrid,http://wikidata.org/entity/Q2807,Hortaleza,hortaleza,http://wikidata.org/entity/Q1928529,Valdefuentes,valdefuentes,http://wikidata.org/entity/Q10388714,G85680528,2012-01-24T00:00:00Z,2012-01-24,917501627,movimiento.renacentista.morde@gmail.com,,,De Inmigrantes,Comunidad De Madrid,139,,,,,
283085d30e10513624c8cece7993f4de,Association,Asociacion Cultural Fotografica Lux,"Calle Bulgaria, 14",calle_bulgaria_14_3_-_l,,40.4186944,-3.6193507,3º - L,28032,Madrid,http://wikidata.org/entity/Q2807,San Blas-Canillejas,san blas-canillejas,http://wikidata.org/entity/Q2001937,Arcos,arcos,http://wikidata.org/entity/Q9627876,G86058484,2012-01-24T00:00:00Z,2012-01-24,618775873,contacto@acflux.es,http://www.acflux.es,acflux.es,Culturales Y Casas Regionales,Comunidad De Madrid,40,,,,,
